Subject,List,Nominal SP,word,Freq,Trialtype,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,OUTPUT ORDER,Correct,Rehearsals,Last RS,item-item,Kahana lag,Last R lag,GroupLastR,Group #R,fSP,Kahana lag+/-5,
5,15,12,STUB,LOW,l,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,9,,
5,15,13,THUD,LOW,l,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,10,,
5,15,14,CRAG,LOW,l,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,11,,
5,15,16,LICE,LOW,l,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,13,,
5,16,2,JUST,HIGH,h,,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,10,16,,,,15-16,5+,15,,
5,16,1,FACE,HIGH,h,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,2,1,14,16,HIGHHIGH,-1,0,15-16,5+,16,-1,
5,16,3,HAND,HIGH,h,,,1,1,1,1,1,,,1,1,1,1,1,1,1,3,1,12,16,HIGHHIGH,2,0,15-16,5+,14,2,
5,16,4,WELL,HIGH,h,,,,1,1,1,1,1,,,,,,,,,,0,5,8,,,,1-8,5+,5,,
5,16,5,SIDE,HIGH,h,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,2,,
5,16,6,COURSE,HIGH,h,,,,,,1,1,1,,,,,,,,,,0,3,8,,,,1-8,3-4,4,,
5,16,7,FEET,HIGH,h,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,3,,
5,16,8,STATE,HIGH,h,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,6,,
5,16,9,WISH,HIGH,h,,,,,,,,,,,,,,,,,,0,0,0,,,,1-8,1-2,1,,
5,16,10,SON,HIGH,h,,,,,,,,,,1,1,,,,,,,0,2,11,,,,11-12,1-2,8,,
5,16,11,PAST,HIGH,h,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,7,,
5,16,12,GROUP,HIGH,h,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,9,,
5,16,13,RATE,HIGH,h,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,10,,
5,16,14,LAND,HIGH,h,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,11,,
5,16,15,RANGE,HIGH,h,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,12,,
5,16,16,TEST,HIGH,h,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,13,,
6,1,11,FLAX,LOW,l,,,,,,,,,,,1,,1,,,,1,1,2,13,,,,13-14,1-2,13,,
6,1,13,VIAL,LOW,l,,,,,,,,,,,,,1,,,,2,1,1,13,LOWLOW,2,0,13-14,1-2,12,2,
6,1,7,CRAG,LOW,l,,,,,,,1,1,,,,,,,,,3,1,2,8,LOWLOW,-6,-5,1-8,1-2,7,,
6,1,12,RAM,LOW,l,,,,,,,,,,,,1,,,,,4,1,1,12,LOWLOW,5,4,11-12,1-2,11,5,
6,1,2,BARB,LOW,l,,2,,1,,,,,,,,,,,,,5,1,3,4,LOWLOW,-10,-8,1-8,3-4,2,,
6,1,16,PSALM,LOW,l,,,,,,,,,,,,,,,,1,6,1,1,16,LOWLOW,14,12,15-16,1-2,16,,
6,1,1,VALE,LOW,l,1,1,,1,,,,,,,,,,,,,,0,3,4,,,,1-8,3-4,4,,
6,1,3,FLARE,LOW,l,,,1,,,,,,,,,,,,,,,0,1,3,,,,1-8,1-2,1,,
6,1,4,CLAM,LOW,l,,,,1,,,,,,,,,,,,,,0,1,4,,,,1-8,1-2,3,,
6,1,5,BRAWL,LOW,l,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,5,,
6,1,6,GERM,LOW,l,,,,,,1,1,,,,,,,,,,,0,2,7,,,,1-8,1-2,6,,
6,1,8,ELF,LOW,l,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,8,,
6,1,9,BEAU,LOW,l,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,9,,
6,1,10,STILE,LOW,l,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,10,,
6,1,14,CRYPT,LOW,l,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,14,,
6,1,15,MITE,LOW,l,,,,,,,,,,,,,,,1,1,,0,2,16,,,,15-16,1-2,15,,
6,2,6,HOME,HIGH,h,,,,,,1,,,,,,,,,,1,1,1,2,16,,,,15-16,1-2,16,,
6,2,1,HOUSE,HIGH,h,1,1,1,,1,1,,,,,,,,,,,2,1,5,6,HIGHHIGH,-5,-10,1-8,5+,4,-5,
6,2,7,STREET,HIGH,h,,,,,,,1,,1,,,1,,,,,3,1,3,12,HIGHHIGH,6,6,11-12,3-4,10,,
6,2,14,SCIENCE,HIGH,h,,,,,,,,,,,,,,1,,,4,1,1,14,HIGHHIGH,7,2,13-14,1-2,13,,
6,2,8,SCENE,HIGH,h,,,,,,,,1,,,,,1,,,,5,1,2,13,HIGHHIGH,-6,-1,13-14,1-2,12,,
6,2,5,BILL,HIGH,h,,,,,1,,,,,,,,,,,,6,1,1,5,HIGHHIGH,-3,-8,1-8,1-2,3,-3,
6,2,4,WIFE,HIGH,h,,,,1,,,,,,,,,,,,,7,1,1,4,HIGHHIGH,-1,-1,1-8,1-2,2,-1,
6,2,16,THOUGHT,HIGH,h,,,,,,,,,,,,,,,,1,8,1,1,16,HIGHHIGH,12,12,15-16,1-2,15,,
6,2,13,HAND,HIGH,h,,,,,,,,,,,,,1,,,,9,1,1,13,HIGHHIGH,-3,-3,13-14,1-2,11,-3,
6,2,2,GAME,HIGH,h,,1,1,,,,1,,,,,,,,,,,0,3,7,,,,1-8,3-4,5,,
6,2,3,TRUTH,HIGH,h,,,1,,,,,,,,,,,,,,,0,1,3,,,,1-8,1-2,1,,
6,2,9,STAGE,HIGH,h,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,6,,
6,2,10,BOARD,HIGH,h,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,7,,
6,2,11,CAR,HIGH,h,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,8,,
6,2,12,ROAD,HIGH,h,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,9,,
6,2,15,MONTH,HIGH,h,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,14,,
6,3,16,ROOM,HIGH,h,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
6,3,1,HORSE,HIGH,h,1,,1,,,,,,,,,,,,1,,2,1,3,15,HIGHHIGH,-15,-1,15-16,3-4,15,,
6,3,3,PLANE,HIGH,h,,,1,,1,,,,,,,,,,,,3,1,2,5,HIGHHIGH,2,-10,1-8,1-2,3,2,
6,3,14,SQUARE,HIGH,h,,,,,,,,,,,,,,1,,,4,1,1,14,HIGHHIGH,11,9,13-14,1-2,13,,
6,3,8,COURSE,HIGH,h,,,,,,,,1,,,,,,,,,5,1,1,8,HIGHHIGH,-6,-6,1-8,1-2,7,,
6,3,9,HEART,HIGH,h,,,,,,,,,1,,,,,,,,6,1,1,9,HIGHHIGH,1,1,9-10,1-2,8,1,
6,3,2,WALL,HIGH,h,,1,,1,,,1,,,,,,,,,,7,1,3,7,HIGHHIGH,-7,-2,1-8,3-4,6,,
6,3,7,FLOOR,HIGH,h,,,,,,,1,,,,,,,,,,8,1,1,7,HIGHHIGH,5,0,1-8,1-2,5,5,
6,3,4,HALL,HIGH,h,,,,1,,,,,,,,,,,,,,0,1,4,,,,1-8,1-2,1,,
6,3,5,LAND,HIGH,h,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,2,,
6,3,6,COST,HIGH,h,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,4,,
6,3,10,NEWS,HIGH,h,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,9,,
6,3,11,GROUP,HIGH,h,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,10,,
6,3,12,RIGHT,HIGH,h,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,11,,
6,3,13,AIR,HIGH,h,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,12,,
6,3,15,NAME,HIGH,h,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,14,,
6,4,16,PROW,LOW,m,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
6,4,1,VOICE,HIGH,m,1,1,1,1,,,1,,,1,,,,,,,3,1,6,10,LOWHIGH,-15,-6,9-10,5+,9,,
6,4,3,RED,HIGH,m,,,1,,,1,,,,,,,,,,,4,1,2,6,HIGHHIGH,2,-4,1-8,1-2,4,2,
6,4,10,EARTH,HIGH,m,,,,,,,,,,1,,,,,1,,5,1,2,15,HIGHHIGH,7,9,15-16,1-2,14,,
6,4,15,FIR,LOW,m,,,,,,,,,,,,,,,1,,6,1,1,15,HIGHLOW,5,0,15-16,1-2,15,5,
6,4,11,FRIAR,LOW,m,,,,,,,,,,,1,,,,,,7,1,1,11,LOWLOW,-4,-4,11-12,1-2,10,-4,
6,4,4,SAGE,LOW,m,,,,1,,,,,,,,,,,,,8,1,1,4,LOWLOW,-7,-7,1-8,1-2,2,,
6,4,2,FORM,HIGH,m,,1,1,,,,,,,,,,,,,,,0,2,3,,,,1-8,1-2,1,,
6,4,5,OAT,LOW,m,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,3,,
6,4,6,MANE,LOW,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,5,,
6,4,7,MOUTH,HIGH,m,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,6,,
6,4,8,POUCH,LOW,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,7,,
6,4,9,WEST,HIGH,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,8,,
6,4,12,OUNCE,LOW,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,11,,
6,4,13,GIRL,HIGH,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,12,,
6,4,14,SPACE,HIGH,m,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,13,,
6,5,16,PLAICE,LOW,l,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,15,,
6,5,3,DIRGE,LOW,l,,,1,1,,,,,,,,,,,,1,2,1,3,16,LOWLOW,-13,0,15-16,3-4,16,,
6,5,6,NOOSE,LOW,l,,,,,,1,,,,,,,,1,,,3,1,2,14,LOWLOW,3,-2,13-14,1-2,12,3,
6,5,1,SLUSH,LOW,l,1,,,,1,,,,1,,1,,,,,,4,1,4,11,LOWLOW,-5,-3,11-12,3-4,9,-5,
6,5,11,HUSH,LOW,l,,,,,,,,,,,1,,,,,,5,1,1,11,LOWLOW,10,0,11-12,1-2,8,,
6,5,10,FOAL,LOW,l,,,,,,,,,,1,,,,,,,6,1,1,10,LOWLOW,-1,-1,9-10,1-2,7,-1,
6,5,14,FRILL,LOW,l,,,,,,,,,,,,,,1,,,8,1,1,14,LOWLOW,4,4,13-14,1-2,13,4,
6,5,2,GIST,LOW,l,,1,1,,,,,,,,,,,,,,,0,2,3,,,,1-8,1-2,1,,
6,5,4,MAIZE,LOW,l,,,,1,,,,,,,,,,,,,,0,1,4,,,,1-8,1-2,2,,
6,5,5,MINCE,LOW,l,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,3,,
6,5,7,LAIR,LOW,l,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,4,,
6,5,8,SPOOL,LOW,l,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,5,,
6,5,9,KINK,LOW,l,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,6,,
6,5,12,BERTH,LOW,l,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,10,,
6,5,13,NOUN,LOW,l,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,11,,
6,5,15,RUNG,LOW,l,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,14,,
6,6,4,GOD,HIGH,m,,,,1,1,,1,,,,,,,,1,,1,1,4,15,,,,15-16,3-4,14,,
6,6,15,CHURCH,HIGH,m,,,,,,,,,,,,,,,1,,2,1,1,15,HIGHHIGH,11,0,15-16,1-2,15,,
6,6,3,TAX,HIGH,m,,,1,1,,,,1,,,,,,1,,,3,1,4,14,HIGHHIGH,-12,-1,13-14,3-4,12,,
6,6,14,COURT,HIGH,m,,,,,,,,,,,,,,1,,,4,1,1,14,HIGHHIGH,11,0,13-14,1-2,13,,
6,6,16,CRANK,LOW,m,,,,,,,,,,,,,,,,1,5,1,1,16,HIGHLOW,2,2,15-16,1-2,16,2,
6,6,7,FRIEND,HIGH,m,,,,,,,1,,,,,,,,,,6,1,1,7,LOWHIGH,-9,-9,1-8,1-2,5,,
6,6,9,BOAR,LOW,m,,,,,,,,,1,1,,,,,,,7,1,2,10,HIGHLOW,2,3,9-10,1-2,7,2,
6,6,1,SCORN,LOW,m,1,1,,,,,,,,,,,,,,,9,1,2,2,LOWLOW,-8,-8,1-8,1-2,1,,
6,6,2,CASE,HIGH,m,,1,1,,,,,,,,,,,,,,,0,2,3,,,,1-8,1-2,2,,
6,6,5,STARCH,LOW,m,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,3,,
6,6,6,SQUINT,LOW,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,4,,
6,6,8,HAIR,HIGH,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,6,,
6,6,10,CLUB,HIGH,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,8,,
6,6,11,FILTH,LOW,m,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,9,,
6,6,12,HUMP,LOW,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,10,,
6,6,13,QUAKE,LOW,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,11,,
6,7,16,WAD,LOW,m,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
6,7,7,SKULL,LOW,m,,,,,,,1,1,,,,,,,1,,2,1,3,15,LOWLOW,-9,-1,15-16,3-4,15,,
6,7,13,NYMPH,LOW,m,,,,,,,,,,,,,1,,,,3,1,1,13,LOWLOW,6,-2,13-14,1-2,12,,
6,7,3,SOW,LOW,m,,,1,,1,,,,,,,,,,,,4,1,2,5,LOWLOW,-10,-8,1-8,1-2,3,,
6,7,1,SIZE,HIGH,m,1,,,,,,,,,,,,,,,,,0,1,1,,,,1-8,1-2,1,,
6,7,2,PART,HIGH,m,,1,,1,,,,,1,,,,,,,,,0,3,9,,,,9-10,3-4,7,,
6,7,4,SPREE,LOW,m,,,,1,,,,,,,1,,,,,,,0,2,11,,,,11-12,1-2,10,,
6,7,5,SPRING,HIGH,m,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,2,,
6,7,6,RANGE,HIGH,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,4,,
6,7,8,THUD,LOW,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,5,,
6,7,9,SUN,HIGH,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,6,,
6,7,10,CASTE,LOW,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,8,,
6,7,11,HEALTH,HIGH,m,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,9,,
6,7,12,EIGHT,HIGH,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,11,,
6,7,14,FOOD,HIGH,m,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,13,,
6,7,15,SCROLL,LOW,m,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,14,,
6,8,15,CHUTE,LOW,m,,,,,,,,,,,,,,,1,,1,1,1,15,,,,15-16,1-2,15,,
6,8,16,CARE,HIGH,m,,,,,,,,,,,,,,,,1,2,1,1,16,LOWHIGH,1,1,15-16,1-2,16,1,
6,8,1,RASH,LOW,m,1,,1,,,,,,1,,,,,,,,3,1,3,9,HIGHLOW,-15,-7,9-10,3-4,8,,
6,8,7,TIME,HIGH,m,,,,,,,1,,,,,,,,,,4,1,1,7,LOWHIGH,6,-2,1-8,1-2,6,,
6,8,11,ROE,LOW,m,,,,,,,,,,,1,,,,,,5,1,1,11,HIGHLOW,4,4,11-12,1-2,11,4,
6,8,2,STOCK,HIGH,m,,1,,,,,,,,,,,,,,,,0,1,2,,,,1-8,1-2,1,,
6,8,3,LIGHT,HIGH,m,,,1,1,1,,,,,,,,,,,,,0,3,5,,,,1-8,3-4,4,,
6,8,4,TRANCE,LOW,m,,,,1,,,,,,,,,,,,,,0,1,4,,,,1-8,1-2,2,,
6,8,5,MOTH,LOW,m,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,3,,
6,8,6,PLAIT,LOW,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,5,,
6,8,8,TOP,HIGH,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,7,,
6,8,9,ART,HIGH,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,9,,
6,8,10,MALL,LOW,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,10,,
6,8,12,FEAST,LOW,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,12,,
6,8,13,DEATH,HIGH,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,13,,
6,8,14,END,HIGH,m,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,14,,
6,9,12,BLACK,HIGH,h,,,,,,,,,,,,1,,,,1,1,1,2,16,,,,15-16,1-2,16,,
6,9,16,WHITE,HIGH,h,,,,,,,,,,,,,,,,1,2,1,1,16,HIGHHIGH,4,0,15-16,1-2,15,4,
6,9,1,HEAD,HIGH,h,1,,1,,,1,,,,,,,,,,,3,1,3,6,HIGHHIGH,-15,-10,1-8,3-4,4,,
6,9,14,FIELD,HIGH,h,,,,,,,,,,,,,,1,,,4,1,1,14,HIGHHIGH,13,8,13-14,1-2,13,,
6,9,5,ROLE,HIGH,h,,,,,1,,,,1,,,,,,,,5,1,2,9,HIGHHIGH,-9,-5,9-10,1-2,8,,
6,9,3,MASS,HIGH,h,,,1,,,1,,,,,,,,,,,6,1,2,6,HIGHHIGH,-2,-3,1-8,1-2,5,-2,
6,9,11,YEAR,HIGH,h,,,,,,,,,,,1,,,,,,7,1,1,11,HIGHHIGH,8,5,11-12,1-2,11,,
6,9,2,THING,HIGH,h,,1,,,,,,,,,,,,,,,,0,1,2,,,,1-8,1-2,1,,
6,9,4,TEST,HIGH,h,,,,1,,,,,,,,,,,,,,0,1,4,,,,1-8,1-2,2,,
6,9,6,OLD,HIGH,h,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,3,,
6,9,7,BLOOD,HIGH,h,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,6,,
6,9,8,GROUND,HIGH,h,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,7,,
6,9,9,WORK,HIGH,h,,,,,,,,,1,1,,,,,,,,0,2,10,,,,9-10,1-2,10,,
6,9,10,GUN,HIGH,h,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,9,,
6,9,13,FACE,HIGH,h,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,12,,
6,9,15,PLANT,HIGH,h,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,14,,
6,10,16,WORLD,HIGH,m,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
6,10,15,WEEK,HIGH,m,,,,,,,,,,,,,,,1,,2,1,1,15,HIGHHIGH,-1,-1,15-16,1-2,15,-1,
6,10,8,LOVE,HIGH,m,,,,,,,,1,,,,,,1,,,3,1,2,14,HIGHHIGH,-7,-1,13-14,1-2,13,,
6,10,1,STUB,LOW,m,1,,,1,,,,,1,,,,,,,,4,1,3,9,HIGHLOW,-7,-5,9-10,3-4,8,,
6,10,14,NOTE,HIGH,m,,,,,,,,,,,,,,1,,,5,1,1,14,LOWHIGH,13,5,13-14,1-2,14,,
6,10,4,STAFF,HIGH,m,,,,1,,,,,,,,,,,,,6,1,1,4,HIGHHIGH,-10,-10,1-8,1-2,2,,
6,10,12,VIEW,HIGH,m,,,,,,,,,,,,1,,,,,7,1,1,12,HIGHHIGH,8,8,11-12,1-2,11,,
6,10,11,HUE,LOW,m,,,,,,,,,,,1,,,,,,8,1,1,11,HIGHLOW,-1,-1,11-12,1-2,10,-1,
6,10,6,MASH,LOW,m,,,,,,1,,,,,,,,,,,9,1,1,6,LOWLOW,-5,-5,1-8,1-2,5,-5,
6,10,2,PEST,LOW,m,,1,,,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,4,,
6,10,3,QUART,LOW,m,,,1,,,,,,,,,,,,,,,0,1,3,,,,1-8,1-2,1,,
6,10,5,WISH,HIGH,m,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,3,,
6,10,7,STEP,HIGH,m,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,6,,
6,10,9,DENT,LOW,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,7,,
6,10,10,VERB,LOW,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,9,,
6,10,13,SAP,LOW,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,12,,
6,11,16,TRIBE,LOW,m,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
6,11,15,WAR,HIGH,m,,,,,,,,,,,,,,,1,1,2,1,2,16,LOWHIGH,-1,0,15-16,1-2,15,-1,
6,11,3,CACHE,LOW,m,,,1,,,,,,,,,,,,,,3,1,1,3,HIGHLOW,-12,-13,1-8,1-2,1,,
6,11,6,PALL,LOW,m,,,,,,1,,,,,,,,,,,4,1,1,6,LOWLOW,3,3,1-8,1-2,5,3,
6,11,1,POOL,HIGH,m,1,,,1,,,,,,,1,,,,,,5,1,3,11,LOWHIGH,-5,5,11-12,3-4,11,-5,
6,11,5,EYE,HIGH,m,,,,,1,,,,,,,,,,,,6,1,1,5,HIGHHIGH,4,-6,1-8,1-2,4,4,
6,11,8,BED,HIGH,m,,,,,,,,1,,,,,,,,,7,1,1,8,HIGHHIGH,3,3,1-8,1-2,7,3,
6,11,2,CHANCE,HIGH,m,,1,,1,,,,,,,,,,,,,,0,2,4,,,,1-8,1-2,2,,
6,11,4,SLIME,LOW,m,,,,1,,,,,,,,,,,,,,0,1,4,,,,1-8,1-2,3,,
6,11,7,SENSE,HIGH,m,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,6,,
6,11,9,ACHE,LOW,m,,,,,,,,,1,1,,,,,,,,0,2,10,,,,9-10,1-2,8,,
6,11,10,FROCK,LOW,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,9,,
6,11,11,JOB,HIGH,m,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,10,,
6,11,12,FOWL,LOW,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,12,,
6,11,13,LOON,LOW,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,13,,
6,11,14,SOUTH,HIGH,m,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,14,,
6,12,16,SHALE,LOW,l,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
6,12,4,REEL,LOW,l,,,,1,,,1,,,,,,,1,,,2,1,3,14,LOWLOW,-12,-2,13-14,3-4,14,,
6,12,1,SLEAVE,LOW,l,1,,1,,,,,1,,,,,,,,,3,1,3,8,LOWLOW,-3,-6,1-8,3-4,7,-3,
6,12,3,CYST,LOW,l,,,1,1,,,,,,,,,,,,,4,1,2,4,LOWLOW,2,-4,1-8,1-2,1,2,
6,12,13,THONG,LOW,l,,,,,,,,,,,,,1,,,,5,1,1,13,LOWLOW,10,9,13-14,1-2,12,,
6,12,15,LODE,LOW,l,,,,,,,,,,,,,,,1,,6,1,1,15,LOWLOW,2,2,15-16,1-2,15,2,
6,12,10,BARD,LOW,l,,,,,,,,,,1,,,,,,,7,1,1,10,LOWLOW,-5,-5,9-10,1-2,9,-5,
6,12,2,GNAT,LOW,l,,1,,,1,,,,,,,,,,,,8,1,2,5,LOWLOW,-8,-5,1-8,1-2,3,,
6,12,5,GIG,LOW,l,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,2,,
6,12,6,SOOT,LOW,l,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,4,,
6,12,7,PEG,LOW,l,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,5,,
6,12,8,STRIPE,LOW,l,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,6,,
6,12,9,FLUE,LOW,l,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,8,,
6,12,11,WATT,LOW,l,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,10,,
6,12,12,PRONG,LOW,l,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,11,,
6,12,14,CUBE,LOW,l,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,13,,
6,13,16,TEETH,HIGH,h,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
6,13,9,BOY,HIGH,h,,,,,,,,,1,,,,,,,,2,1,1,9,HIGHHIGH,-7,-7,9-10,1-2,7,,
6,13,5,SCHOOL,HIGH,h,,,,,1,,,,1,,,,,,1,,3,1,3,15,HIGHHIGH,-4,6,15-16,3-4,15,-4,
6,13,15,DAY,HIGH,h,,,,,,,,,,,,,,,1,,4,1,1,15,HIGHHIGH,10,0,15-16,1-2,14,,
6,13,2,BALL,HIGH,h,,1,,,,,,,,,,,,,,,5,1,1,2,HIGHHIGH,-13,-13,1-8,1-2,1,,
6,13,4,AGE,HIGH,h,,,,1,,,,,,,,,1,,,,6,1,2,13,HIGHHIGH,2,11,13-14,1-2,12,2,
6,13,8,FEET,HIGH,h,,,,,,,,1,,,,,,,,,8,1,1,8,HIGHHIGH,4,-5,1-8,1-2,6,4,
6,13,14,LINE,HIGH,h,,,,,,,,,,,,,,1,,,9,1,1,14,HIGHHIGH,6,6,13-14,1-2,13,,
6,13,6,FEAR,HIGH,h,,,,,,1,,,,,,,,,,,10,1,1,6,HIGHHIGH,-8,-8,1-8,1-2,3,,
6,13,1,BOOK,HIGH,h,1,,1,,1,,,,,,,,,,,,,0,3,5,,,,1-8,3-4,2,,
6,13,3,WELL,HIGH,h,,,1,,,1,,,,,,,,,,,,0,2,6,,,,1-8,1-2,4,,
6,13,7,PAST,HIGH,h,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,5,,
6,13,10,EAST,HIGH,h,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,8,,
6,13,11,FRONT,HIGH,h,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,9,,
