subject,stim1,stim2,resp,rt,freq,type,procedure,trial,rem,fam,new,acc
13,dog.pict,BANKER,HighPicLowWord,638,Low,NA,study,19,0,0,0,NA
13,zebra.pict,POSTER,LowPicLowWord,604,Low,NA,study,20,0,0,0,NA
13,squash.pict,HOTEL,LowPicHighWord,527,High,NA,study,21,0,0,0,NA
13,bowl.pict,MUSIC,HighPicHighWord,577,High,NA,study,22,0,0,0,NA
13,pepper.pict,DINNER,HighPicHighWord,544,High,NA,study,23,0,0,0,NA
13,cheese.pict,WALLET,LowPicLowWord,603,Low,NA,study,24,0,0,0,NA
13,pumpkins.pict,MIXER,LowPicLowWord,490,Low,NA,study,25,0,0,0,NA
13,bottle2.pict,RACKET,HighPicLowWord,563,Low,NA,study,26,0,0,0,NA
13,apple.pict,MALARIA,LowPicLowWord,667,Low,NA,study,27,0,0,0,NA
13,stove.pict,POISON,HighPicLowWord,628,Low,NA,study,28,0,0,0,NA
13,flag4.pict,DOCTOR,HighPicHighWord,540,High,NA,study,29,0,0,0,NA
13,horse.pict,MORNING,HighPicHighWord,566,High,NA,study,30,0,0,0,NA
13,grill.pict,TWEED,HighPicLowWord,578,Low,NA,study,31,0,0,0,NA
13,violin.pict,RESIDUE,HighPicLowWord,594,Low,NA,study,32,0,0,0,NA
13,lighthouse.pict,MARKET,LowPicHighWord,575,High,NA,study,33,0,0,0,NA
13,accordion.pict,LEAFLET,LowPicLowWord,514,Low,NA,study,34,0,0,0,NA
13,scissors.pict,LIBRARY,LowPicHighWord,558,High,NA,study,35,0,0,0,NA
13,sock.pict,PARCEL,LowPicLowWord,599,Low,NA,study,36,0,0,0,NA
13,duck.pict,NOZZLE,LowPicLowWord,529,Low,NA,study,37,0,0,0,NA
13,tomato.pict,CHILDREN,LowPicHighWord,564,High,NA,study,38,0,0,0,NA
13,owl.pict,COLUMN,LowPicHighWord,603,High,NA,study,39,0,0,0,NA
13,knife.pict,MINSTREL,HighPicLowWord,572,Low,NA,study,40,0,0,0,NA
13,watermelon.pict,NA,REM,1349,NA,new,test,41,1,0,0,0
13,earth.pict,NA,NEW,1129,NA,new,test,42,0,0,1,1
13,tomato.pict,NA,REM,1157,High,old,test,43,1,0,0,1
13,pot2.pict,NA,FAM,1085,NA,new,test,44,0,1,0,0
13,elephant.pict,NA,REM,972,High,old,test,45,1,0,0,1
13,cheese.pict,NA,REM,719,Low,old,test,46,1,0,0,1
13,stove.pict,NA,REM,864,Low,old,test,47,1,0,0,1
13,duck.pict,NA,REM,579,Low,old,test,48,1,0,0,1
13,dog.pict,NA,REM,724,Low,old,test,49,1,0,0,1
13,car.pict,NA,NEW,1043,NA,new,test,50,0,0,1,1
13,butterfly.pict,NA,NEW,1008,NA,new,test,51,0,0,1,1
13,pineapple.pict,NA,NEW,781,NA,new,test,52,0,0,1,1
13,lemon.pict,NA,NEW,885,NA,new,test,53,0,0,1,1
13,chair2.pict,NA,REM,792,High,old,test,54,1,0,0,1
13,scissors.pict,NA,REM,750,High,old,test,55,1,0,0,1
13,bacon.pict,NA,REM,1298,Low,old,test,56,1,0,0,1
13,shoes.pict,NA,REM,977,Low,old,test,57,1,0,0,1
13,salad.pict,NA,FAM,950,NA,new,test,58,0,1,0,0
13,gloves.pict,NA,REM,824,High,old,test,59,1,0,0,1
13,cup.pict,NA,NEW,806,NA,new,test,60,0,0,1,1
13,tiger.pict,NA,NEW,1180,NA,new,test,61,0,0,1,1
13,raspberry.pict,NA,NEW,839,NA,new,test,62,0,0,1,1
13,pumpkins.pict,NA,REM,1040,Low,old,test,63,1,0,0,1
13,stethoscope.pict,NA,REM,910,Low,old,test,64,1,0,0,1
13,keyboard.pict,NA,NEW,1069,NA,new,test,65,0,0,1,1
13,printer.pict,NA,REM,1037,High,old,test,66,1,0,0,1
13,pepper.pict,NA,REM,754,High,old,test,67,1,0,0,1
13,balloons.pict,NA,NEW,1256,NA,new,test,68,0,0,1,1
13,guitar.pict,NA,REM,890,NA,new,test,69,1,0,0,0
13,egg.pict,NA,NEW,1011,NA,new,test,70,0,0,1,1
13,umbrella.pict,NA,REM,1047,Low,old,test,71,1,0,0,1
13,basket.pict,NA,NEW,778,NA,new,test,72,0,0,1,1
13,refrigerator.pict,NA,NEW,1829,NA,new,test,73,0,0,1,1
13,lion.pict,NA,REM,800,Low,old,test,74,1,0,0,1
13,binoculars.pict,NA,NEW,1692,NA,new,test,75,0,0,1,1
13,horse.pict,NA,REM,937,High,old,test,76,1,0,0,1
13,stereo.pict,NA,NEW,1228,NA,new,test,77,0,0,1,1
13,owl.pict,NA,REM,874,High,old,test,78,1,0,0,1
13,squash.pict,NA,REM,993,High,old,test,79,1,0,0,1
13,lighthouse.pict,NA,REM,756,High,old,test,80,1,0,0,1
13,bowl.pict,NA,REM,1159,High,old,test,81,1,0,0,1
13,pencil.pict,NA,NEW,1302,NA,new,test,82,0,0,1,1
13,bride.pict,NA,NEW,1050,NA,new,test,83,0,0,1,1
13,knife.pict,NA,NEW,1527,Low,old,test,84,0,0,1,0
13,sheep.pict,NA,NEW,891,NA,new,test,85,0,0,1,1
13,piano.pict,NA,REM,1301,Low,old,test,86,1,0,0,1
13,mushroom.pict,NA,NEW,1525,NA,new,test,87,0,0,1,1
13,skates.pict,NA,NEW,927,NA,new,test,88,0,0,1,1
13,drum2.pict,NA,NEW,768,NA,new,test,89,0,0,1,1
13,sock.pict,NA,REM,1124,Low,old,test,90,1,0,0,1
13,baby.pict,NA,NEW,775,NA,new,test,91,0,0,1,1
13,flag4.pict,NA,NEW,762,High,old,test,92,0,0,1,0
13,boots.pict,NA,NEW,857,NA,new,test,93,0,0,1,1
13,cow.pict,NA,NEW,782,NA,new,test,94,0,0,1,1
13,basketball.pict,NA,NEW,642,NA,new,test,95,0,0,1,1
13,cannon.pict,NA,REM,1364,High,old,test,96,1,0,0,1
13,orange.pict,NA,REM,949,NA,new,test,97,1,0,0,0
13,dice.pict,NA,NEW,845,High,old,test,98,0,0,1,0
13,violin.pict,NA,NEW,1501,Low,old,test,99,0,0,1,0
13,apple.pict,NA,FAM,2022,Low,old,test,100,0,1,0,1
13,spoon.pict,NA,NEW,1376,NA,new,test,101,0,0,1,1
13,zebra.pict,NA,REM,830,Low,old,test,102,1,0,0,1
13,pig.pict,NA,NEW,862,NA,new,test,103,0,0,1,1
13,corn.pict,NA,REM,811,Low,old,test,104,1,0,0,1
13,avocado.pict,NA,NEW,1016,NA,new,test,105,0,0,1,1
13,muffin.pict,NA,REM,1523,NA,new,test,106,1,0,0,0
13,camera.pict,NA,REM,1162,High,old,test,107,1,0,0,1
13,accordion.pict,NA,REM,1065,Low,old,test,108,1,0,0,1
13,calculator.pict,NA,NEW,737,NA,new,test,109,0,0,1,1
13,cat.pict,NA,REM,876,High,old,test,110,1,0,0,1
13,briefcase.pict,NA,NEW,790,NA,new,test,111,0,0,1,1
13,iron.pict,NA,NEW,1004,NA,new,test,112,0,0,1,1
13,bike.pict,NA,NEW,726,NA,new,test,113,0,0,1,1
13,table.pict,NA,REM,809,High,old,test,114,1,0,0,1
13,computer.pict,NA,NEW,734,NA,new,test,115,0,0,1,1
13,flower.pict,NA,REM,739,High,old,test,116,1,0,0,1
13,grill.pict,NA,REM,1328,Low,old,test,117,1,0,0,1
13,strawberry2.pict,NA,NEW,1552,NA,new,test,118,0,0,1,1
13,grapes.pict,NA,REM,1001,High,old,test,119,1,0,0,1
13,bottle2.pict,NA,REM,859,Low,old,test,120,1,0,0,1
14,spoon.pict,CORNER,LowPicHighWord,589,High,NA,study,1,0,0,0,NA
14,cheese.pict,FRAME,LowPicHighWord,881,High,NA,study,2,0,0,0,NA
14,orange.pict,GROUND,HighPicHighWord,553,High,NA,study,3,0,0,0,NA
14,duck.pict,WARRIOR,LowPicLowWord,837,Low,NA,study,4,0,0,0,NA
14,bottle2.pict,AUDIENCE,HighPicHighWord,693,High,NA,study,5,0,0,0,NA
14,egg.pict,BEVERAGE,HighPicLowWord,642,Low,NA,study,6,0,0,0,NA
14,baby.pict,WHEEL,HighPicHighWord,670,High,NA,study,7,0,0,0,NA
14,lemon.pict,FAMILY,HighPicHighWord,814,High,NA,study,8,0,0,0,NA
14,piano.pict,BLOCK,HighPicHighWord,615,High,NA,study,9,0,0,0,NA
14,basketball.pict,ALLEY,LowPicLowWord,625,Low,NA,study,10,0,0,0,NA
14,skates.pict,SINGER,LowPicLowWord,888,Low,NA,study,11,0,0,0,NA
14,strawberry2.pict,OFFICE,LowPicHighWord,744,High,NA,study,12,0,0,0,NA
14,chair2.pict,COURT,HighPicHighWord,590,High,NA,study,13,0,0,0,NA
14,stethoscope.pict,PAPER,LowPicHighWord,874,High,NA,study,14,0,0,0,NA
14,avocado.pict,WALLET,HighPicLowWord,491,Low,NA,study,15,0,0,0,NA
14,car.pict,NAPKIN,HighPicLowWord,758,Low,NA,study,16,0,0,0,NA
14,dice.pict,RESIDUE,HighPicLowWord,611,Low,NA,study,17,0,0,0,NA
14,briefcase.pict,RAILROAD,LowPicHighWord,597,High,NA,study,18,0,0,0,NA
14,lighthouse.pict,MIXER,LowPicLowWord,757,Low,NA,study,19,0,0,0,NA
14,computer.pict,SPIKE,HighPicLowWord,845,Low,NA,study,20,0,0,0,NA
14,bike.pict,TAILOR,LowPicLowWord,476,Low,NA,study,21,0,0,0,NA
14,pig.pict,POISON,LowPicLowWord,855,Low,NA,study,22,0,0,0,NA
14,pot2.pict,LETTER,HighPicHighWord,771,High,NA,study,23,0,0,0,NA
14,salad.pict,DOCTOR,LowPicHighWord,746,High,NA,study,24,0,0,0,NA
14,tiger.pict,MORPHINE,LowPicLowWord,707,Low,NA,study,25,0,0,0,NA
14,balloons.pict,POSTER,LowPicLowWord,853,Low,NA,study,26,0,0,0,NA
14,dog.pict,BOUQUET,HighPicLowWord,727,Low,NA,study,27,0,0,0,NA
14,owl.pict,RACKET,LowPicLowWord,649,Low,NA,study,28,0,0,0,NA
14,basket.pict,VOTER,HighPicLowWord,912,Low,NA,study,29,0,0,0,NA
14,corn.pict,SATIN,HighPicLowWord,1389,Low,NA,study,30,0,0,0,NA
14,squash.pict,FLOOR,LowPicHighWord,841,High,NA,study,31,0,0,0,NA
14,bacon.pict,SHOULDER,LowPicHighWord,869,High,NA,study,32,0,0,0,NA
14,cannon.pict,MUSIC,LowPicHighWord,766,High,NA,study,33,0,0,0,NA
14,muffin.pict,RECORD,LowPicHighWord,669,High,NA,study,34,0,0,0,NA
14,violin.pict,HUSBAND,HighPicHighWord,885,High,NA,study,35,0,0,0,NA
14,bride.pict,NOZZLE,HighPicLowWord,974,Low,NA,study,36,0,0,0,NA
14,refrigerator.pict,LIBRARY,HighPicHighWord,967,High,NA,study,37,0,0,0,NA
14,guitar.pict,MECHANIC,HighPicLowWord,590,Low,NA,study,38,0,0,0,NA
14,stereo.pict,BOARD,HighPicHighWord,598,High,NA,study,39,0,0,0,NA
14,mushroom.pict,BAYONET,LowPicLowWord,715,Low,NA,study,40,0,0,0,NA
14,gloves.pict,NA,NEW,1636,NA,new,test,41,0,0,1,1
14,spoon.pict,NA,FAM,2159,High,old,test,42,0,1,0,1
14,orange.pict,NA,REM,1972,High,old,test,43,1,0,0,1
14,flower.pict,NA,NEW,859,NA,new,test,44,0,0,1,1
14,stove.pict,NA,NEW,1403,NA,new,test,45,0,0,1,1
14,dice.pict,NA,FAM,2046,Low,old,test,46,0,1,0,1
14,grill.pict,NA,NEW,1680,NA,new,test,47,0,0,1,1
14,piano.pict,NA,FAM,3703,High,old,test,48,0,1,0,1
14,accordion.pict,NA,NEW,1220,NA,new,test,49,0,0,1,1
14,shoes.pict,NA,NEW,1028,NA,new,test,50,0,0,1,1
14,pumpkins.pict,NA,NEW,1024,NA,new,test,51,0,0,1,1
14,violin.pict,NA,FAM,1258,High,old,test,52,0,1,0,1
14,cup.pict,NA,NEW,812,NA,new,test,53,0,0,1,1
14,pencil.pict,NA,NEW,1366,NA,new,test,54,0,0,1,1
14,lighthouse.pict,NA,FAM,1459,Low,old,test,55,0,1,0,1
14,mushroom.pict,NA,FAM,1458,Low,old,test,56,0,1,0,1
14,bottle2.pict,NA,FAM,2242,High,old,test,57,0,1,0,1
14,umbrella.pict,NA,NEW,786,NA,new,test,58,0,0,1,1
14,stethoscope.pict,NA,NEW,1564,High,old,test,59,0,0,1,0
14,drum2.pict,NA,NEW,1243,NA,new,test,60,0,0,1,1
14,egg.pict,NA,REM,1795,Low,old,test,61,1,0,0,1
14,skates.pict,NA,FAM,1886,Low,old,test,62,0,1,0,1
14,dog.pict,NA,NEW,2064,Low,old,test,63,0,0,1,0
14,knife.pict,NA,NEW,1322,NA,new,test,64,0,0,1,1
14,bacon.pict,NA,FAM,1414,High,old,test,65,0,1,0,1
14,avocado.pict,NA,FAM,1467,Low,old,test,66,0,1,0,1
14,muffin.pict,NA,FAM,847,High,old,test,67,0,1,0,1
14,scissors.pict,NA,NEW,1242,NA,new,test,68,0,0,1,1
14,computer.pict,NA,FAM,1655,Low,old,test,69,0,1,0,1
14,tiger.pict,NA,NEW,1197,Low,old,test,70,0,0,1,0
14,keyboard.pict,NA,NEW,1205,NA,new,test,71,0,0,1,1
14,pot2.pict,NA,FAM,1498,High,old,test,72,0,1,0,1
14,apple.pict,NA,NEW,1354,NA,new,test,73,0,0,1,1
14,zebra.pict,NA,NEW,859,NA,new,test,74,0,0,1,1
14,cheese.pict,NA,FAM,1733,High,old,test,75,0,1,0,1
14,pig.pict,NA,NEW,829,Low,old,test,76,0,0,1,0
14,binoculars.pict,NA,NEW,804,NA,new,test,77,0,0,1,1
14,salad.pict,NA,REM,1930,High,old,test,78,1,0,0,1
14,raspberry.pict,NA,NEW,948,NA,new,test,79,0,0,1,1
14,chair2.pict,NA,FAM,1550,High,old,test,80,0,1,0,1
14,duck.pict,NA,FAM,1232,Low,old,test,81,0,1,0,1
14,owl.pict,NA,NEW,729,Low,old,test,82,0,0,1,0
14,cow.pict,NA,NEW,817,NA,new,test,83,0,0,1,1
14,pepper.pict,NA,NEW,909,NA,new,test,84,0,0,1,1
14,earth.pict,NA,NEW,815,NA,new,test,85,0,0,1,1
14,tomato.pict,NA,NEW,2756,NA,new,test,86,0,0,1,1
14,elephant.pict,NA,NEW,1275,NA,new,test,87,0,0,1,1
14,bowl.pict,NA,NEW,822,NA,new,test,88,0,0,1,1
14,refrigerator.pict,NA,REM,2020,High,old,test,89,1,0,0,1
14,lemon.pict,NA,FAM,1861,High,old,test,90,0,1,0,1
14,boots.pict,NA,NEW,1063,NA,new,test,91,0,0,1,1
14,bike.pict,NA,NEW,1021,Low,old,test,92,0,0,1,0
14,briefcase.pict,NA,FAM,1860,High,old,test,93,0,1,0,1
14,grapes.pict,NA,NEW,717,NA,new,test,94,0,0,1,1
14,strawberry2.pict,NA,FAM,1519,High,old,test,95,0,1,0,1
14,stereo.pict,NA,NEW,1262,High,old,test,96,0,0,1,0
14,flag4.pict,NA,NEW,729,NA,new,test,97,0,0,1,1
14,table.pict,NA,NEW,928,NA,new,test,98,0,0,1,1
14,cat.pict,NA,NEW,764,NA,new,test,99,0,0,1,1
14,pineapple.pict,NA,NEW,1190,NA,new,test,100,0,0,1,1
14,sock.pict,NA,NEW,734,NA,new,test,101,0,0,1,1
14,balloons.pict,NA,FAM,1172,Low,old,test,102,0,1,0,1
14,butterfly.pict,NA,NEW,700,NA,new,test,103,0,0,1,1
14,cannon.pict,NA,NEW,786,High,old,test,104,0,0,1,0
14,printer.pict,NA,NEW,904,NA,new,test,105,0,0,1,1
14,basket.pict,NA,FAM,1465,Low,old,test,106,0,1,0,1
14,iron.pict,NA,NEW,817,NA,new,test,107,0,0,1,1
14,car.pict,NA,FAM,1515,Low,old,test,108,0,1,0,1
14,baby.pict,NA,REM,1389,High,old,test,109,1,0,0,1
14,bride.pict,NA,FAM,2129,Low,old,test,110,0,1,0,1
14,camera.pict,NA,NEW,1068,NA,new,test,111,0,0,1,1
14,lion.pict,NA,NEW,952,NA,new,test,112,0,0,1,1
14,horse.pict,NA,NEW,856,NA,new,test,113,0,0,1,1
14,basketball.pict,NA,REM,2047,Low,old,test,114,1,0,0,1
14,watermelon.pict,NA,NEW,1484,NA,new,test,115,0,0,1,1
14,corn.pict,NA,NEW,891,Low,old,test,116,0,0,1,0
14,sheep.pict,NA,FAM,1924,NA,new,test,117,0,1,0,0
14,squash.pict,NA,FAM,2778,High,old,test,118,0,1,0,1
14,calculator.pict,NA,NEW,1094,NA,new,test,119,0,0,1,1
14,guitar.pict,NA,FAM,1385,Low,old,test,120,0,1,0,1
15,cup.pict,BOUQUET,LowPicLowWord,535,Low,NA,study,1,0,0,0,NA
15,tomato.pict,SQUARE,LowPicHighWord,545,High,NA,study,2,0,0,0,NA
15,bride.pict,POSTER,HighPicLowWord,533,Low,NA,study,3,0,0,0,NA
15,flower.pict,SMILE,HighPicHighWord,551,High,NA,study,4,0,0,0,NA
15,bike.pict,COURT,LowPicHighWord,564,High,NA,study,5,0,0,0,NA
15,duck.pict,LETTER,LowPicHighWord,463,High,NA,study,6,0,0,0,NA
15,camera.pict,SCHOOL,HighPicHighWord,579,High,NA,study,7,0,0,0,NA
15,drum2.pict,BOULDER,HighPicLowWord,482,Low,NA,study,8,0,0,0,NA
15,car.pict,STRIPE,HighPicLowWord,547,Low,NA,study,9,0,0,0,NA
15,flag4.pict,LEAFLET,HighPicLowWord,459,Low,NA,study,10,0,0,0,NA
15,bowl.pict,DINNER,HighPicHighWord,759,High,NA,study,11,0,0,0,NA
15,sheep.pict,WHEEL,HighPicHighWord,470,High,NA,study,12,0,0,0,NA
15,pineapple.pict,KNUCKLE,LowPicLowWord,486,Low,NA,study,13,0,0,0,NA
15,table.pict,MORNING,HighPicHighWord,440,High,NA,study,14,0,0,0,NA
15,cat.pict,SPRING,HighPicHighWord,601,High,NA,study,15,0,0,0,NA
15,calculator.pict,MACHINE,LowPicHighWord,615,High,NA,study,16,0,0,0,NA
15,stethoscope.pict,STATION,LowPicHighWord,513,High,NA,study,17,0,0,0,NA
15,briefcase.pict,RACKET,LowPicLowWord,411,Low,NA,study,18,0,0,0,NA
15,sock.pict,CRUMB,LowPicLowWord,549,Low,NA,study,19,0,0,0,NA
15,stereo.pict,MINSTREL,HighPicLowWord,435,Low,NA,study,20,0,0,0,NA
15,tiger.pict,MALARIA,LowPicLowWord,453,Low,NA,study,21,0,0,0,NA
15,bottle2.pict,HOTEL,HighPicHighWord,476,High,NA,study,22,0,0,0,NA
15,gloves.pict,COLLEGE,LowPicHighWord,516,High,NA,study,23,0,0,0,NA
15,raspberry.pict,HUSBAND,LowPicHighWord,497,High,NA,study,24,0,0,0,NA
15,apple.pict,FRAME,LowPicHighWord,517,High,NA,study,25,0,0,0,NA
15,bacon.pict,MONKEY,LowPicLowWord,410,Low,NA,study,26,0,0,0,NA
15,cheese.pict,CHIEF,LowPicHighWord,582,High,NA,study,27,0,0,0,NA
15,horse.pict,MAPLE,HighPicLowWord,405,Low,NA,study,28,0,0,0,NA
15,watermelon.pict,PARCEL,LowPicLowWord,469,Low,NA,study,29,0,0,0,NA
15,basketball.pict,HARNESS,LowPicLowWord,439,Low,NA,study,30,0,0,0,NA
15,grill.pict,LIBRARY,HighPicHighWord,484,High,NA,study,31,0,0,0,NA
15,stove.pict,BLOCK,HighPicHighWord,480,High,NA,study,32,0,0,0,NA
15,printer.pict,MUSIC,LowPicHighWord,400,High,NA,study,33,0,0,0,NA
15,baby.pict,VAULT,HighPicLowWord,588,Low,NA,study,34,0,0,0,NA
15,pepper.pict,RESIDUE,HighPicLowWord,434,Low,NA,study,35,0,0,0,NA
15,refrigerator.pict,PASTE,HighPicLowWord,594,Low,NA,study,36,0,0,0,NA
15,pot2.pict,AUDIENCE,HighPicHighWord,436,High,NA,study,37,0,0,0,NA
15,salad.pict,MORPHINE,LowPicLowWord,458,Low,NA,study,38,0,0,0,NA
15,iron.pict,ALLEY,HighPicLowWord,451,Low,NA,study,39,0,0,0,NA
15,keyboard.pict,NAPKIN,LowPicLowWord,526,Low,NA,study,40,0,0,0,NA
15,drum2.pict,NA,NEW,1544,Low,old,test,41,0,0,1,0
15,shoes.pict,NA,NEW,1027,NA,new,test,42,0,0,1,1
15,strawberry2.pict,NA,NEW,886,NA,new,test,43,0,0,1,1
15,knife.pict,NA,FAM,1732,NA,new,test,44,0,1,0,0
15,duck.pict,NA,FAM,598,High,old,test,45,0,1,0,1
15,bride.pict,NA,FAM,1212,Low,old,test,46,0,1,0,1
15,iron.pict,NA,FAM,681,Low,old,test,47,0,1,0,1
15,umbrella.pict,NA,NEW,645,NA,new,test,48,0,0,1,1
15,boots.pict,NA,NEW,1668,NA,new,test,49,0,0,1,1
15,basket.pict,NA,NEW,723,NA,new,test,50,0,0,1,1
15,table.pict,NA,FAM,768,High,old,test,51,0,1,0,1
15,sock.pict,NA,FAM,635,Low,old,test,52,0,1,0,1
15,bottle2.pict,NA,FAM,766,High,old,test,53,0,1,0,1
15,camera.pict,NA,FAM,545,High,old,test,54,0,1,0,1
15,pumpkins.pict,NA,NEW,739,NA,new,test,55,0,0,1,1
15,keyboard.pict,NA,FAM,566,Low,old,test,56,0,1,0,1
15,owl.pict,NA,NEW,651,NA,new,test,57,0,0,1,1
15,baby.pict,NA,FAM,577,Low,old,test,58,0,1,0,1
15,stove.pict,NA,FAM,561,High,old,test,59,0,1,0,1
15,pepper.pict,NA,FAM,487,Low,old,test,60,0,1,0,1
15,tomato.pict,NA,FAM,609,High,old,test,61,0,1,0,1
15,chair2.pict,NA,NEW,531,NA,new,test,62,0,0,1,1
15,cow.pict,NA,NEW,1503,NA,new,test,63,0,0,1,1
15,elephant.pict,NA,NEW,685,NA,new,test,64,0,0,1,1
15,grapes.pict,NA,NEW,568,NA,new,test,65,0,0,1,1
15,bacon.pict,NA,FAM,618,Low,old,test,66,0,1,0,1
15,piano.pict,NA,NEW,1209,NA,new,test,67,0,0,1,1
15,computer.pict,NA,NEW,643,NA,new,test,68,0,0,1,1
15,stereo.pict,NA,FAM,739,Low,old,test,69,0,1,0,1
15,orange.pict,NA,NEW,946,NA,new,test,70,0,0,1,1
15,mushroom.pict,NA,NEW,603,NA,new,test,71,0,0,1,1
15,printer.pict,NA,FAM,605,High,old,test,72,0,1,0,1
15,lemon.pict,NA,NEW,553,NA,new,test,73,0,0,1,1
15,apple.pict,NA,NEW,678,High,old,test,74,0,0,1,0
15,watermelon.pict,NA,FAM,509,Low,old,test,75,0,1,0,1
15,violin.pict,NA,NEW,665,NA,new,test,76,0,0,1,1
15,pencil.pict,NA,NEW,662,NA,new,test,77,0,0,1,1
15,pig.pict,NA,NEW,645,NA,new,test,78,0,0,1,1
15,grill.pict,NA,FAM,711,High,old,test,79,0,1,0,1
15,dice.pict,NA,NEW,701,NA,new,test,80,0,0,1,1
15,cannon.pict,NA,NEW,564,NA,new,test,81,0,0,1,1
15,earth.pict,NA,NEW,569,NA,new,test,82,0,0,1,1
15,flag4.pict,NA,NEW,562,Low,old,test,83,0,0,1,0
15,salad.pict,NA,FAM,523,Low,old,test,84,0,1,0,1
15,flower.pict,NA,FAM,710,High,old,test,85,0,1,0,1
15,tiger.pict,NA,FAM,519,Low,old,test,86,0,1,0,1
15,balloons.pict,NA,NEW,616,NA,new,test,87,0,0,1,1
15,muffin.pict,NA,NEW,756,NA,new,test,88,0,0,1,1
15,briefcase.pict,NA,FAM,596,Low,old,test,89,0,1,0,1
15,corn.pict,NA,NEW,675,NA,new,test,90,0,0,1,1
15,binoculars.pict,NA,FAM,1051,NA,new,test,91,0,1,0,0
15,gloves.pict,NA,FAM,725,High,old,test,92,0,1,0,1
15,refrigerator.pict,NA,FAM,593,Low,old,test,93,0,1,0,1
15,scissors.pict,NA,NEW,699,NA,new,test,94,0,0,1,1
15,calculator.pict,NA,FAM,556,High,old,test,95,0,1,0,1
15,lighthouse.pict,NA,NEW,1635,NA,new,test,96,0,0,1,1
15,bike.pict,NA,FAM,923,High,old,test,97,0,1,0,1
15,car.pict,NA,FAM,534,Low,old,test,98,0,1,0,1
15,avocado.pict,NA,NEW,837,NA,new,test,99,0,0,1,1
15,dog.pict,NA,NEW,1047,NA,new,test,100,0,0,1,1
15,egg.pict,NA,FAM,699,NA,new,test,101,0,1,0,0
15,squash.pict,NA,NEW,878,NA,new,test,102,0,0,1,1
15,pineapple.pict,NA,FAM,590,Low,old,test,103,0,1,0,1
15,lion.pict,NA,NEW,693,NA,new,test,104,0,0,1,1
15,accordion.pict,NA,FAM,680,NA,new,test,105,0,1,0,0
15,spoon.pict,NA,NEW,697,NA,new,test,106,0,0,1,1
15,skates.pict,NA,NEW,640,NA,new,test,107,0,0,1,1
15,basketball.pict,NA,NEW,590,Low,old,test,108,0,0,1,0
15,cup.pict,NA,FAM,644,Low,old,test,109,0,1,0,1
15,horse.pict,NA,NEW,643,Low,old,test,110,0,0,1,0
15,butterfly.pict,NA,NEW,910,NA,new,test,111,0,0,1,1
15,bowl.pict,NA,FAM,602,High,old,test,112,0,1,0,1
15,stethoscope.pict,NA,FAM,592,High,old,test,113,0,1,0,1
15,guitar.pict,NA,FAM,640,NA,new,test,114,0,1,0,0
15,raspberry.pict,NA,FAM,588,High,old,test,115,0,1,0,1
15,pot2.pict,NA,FAM,842,High,old,test,116,0,1,0,1
15,cat.pict,NA,FAM,525,High,old,test,117,0,1,0,1
15,zebra.pict,NA,NEW,1295,NA,new,test,118,0,0,1,1
15,cheese.pict,NA,FAM,624,High,old,test,119,0,1,0,1
15,sheep.pict,NA,FAM,612,High,old,test,120,0,1,0,1
16,keyboard.pict,CARAVAN,LowPicLowWord,698,Low,NA,study,1,0,0,0,NA
16,bike.pict,BLOCK,LowPicHighWord,572,High,NA,study,2,0,0,0,NA
16,lion.pict,SPRING,HighPicHighWord,684,High,NA,study,3,0,0,0,NA
16,knife.pict,GROUND,HighPicHighWord,519,High,NA,study,4,0,0,0,NA
16,gloves.pict,RAILROAD,LowPicHighWord,575,High,NA,study,5,0,0,0,NA
16,cup.pict,FRAME,LowPicHighWord,602,High,NA,study,6,0,0,0,NA
16,avocado.pict,MOUTH,HighPicHighWord,433,High,NA,study,7,0,0,0,NA
16,zebra.pict,NOZZLE,LowPicLowWord,688,Low,NA,study,8,0,0,0,NA
16,camera.pict,STRIPE,HighPicLowWord,618,Low,NA,study,9,0,0,0,NA
16,earth.pict,VAULT,HighPicLowWord,565,Low,NA,study,10,0,0,0,NA
16,watermelon.pict,NAPKIN,LowPicLowWord,488,Low,NA,study,11,0,0,0,NA
16,cheese.pict,PAPER,LowPicHighWord,775,High,NA,study,12,0,0,0,NA
16,briefcase.pict,KNUCKLE,LowPicLowWord,482,Low,NA,study,13,0,0,0,NA
16,grapes.pict,MIXER,LowPicLowWord,491,Low,NA,study,14,0,0,0,NA
16,printer.pict,MECHANIC,LowPicLowWord,491,Low,NA,study,15,0,0,0,NA
16,lighthouse.pict,TAILOR,LowPicLowWord,547,Low,NA,study,16,0,0,0,NA
16,pencil.pict,MINSTREL,HighPicLowWord,1063,Low,NA,study,17,0,0,0,NA
16,mushroom.pict,VOTER,LowPicLowWord,583,Low,NA,study,18,0,0,0,NA
16,tiger.pict,COURT,LowPicHighWord,500,High,NA,study,19,0,0,0,NA
16,sheep.pict,WHEEL,HighPicHighWord,727,High,NA,study,20,0,0,0,NA
16,pumpkins.pict,ALLEY,LowPicLowWord,531,Low,NA,study,21,0,0,0,NA
16,sock.pict,RECORD,LowPicHighWord,920,High,NA,study,22,0,0,0,NA
16,pot2.pict,LEAFLET,HighPicLowWord,820,Low,NA,study,23,0,0,0,NA
16,flag4.pict,RACKET,HighPicLowWord,540,Low,NA,study,24,0,0,0,NA
