"","subject","testtria","cond","wordcategory","studytria","stim1","stim2","resp","corr","conf","resptype","oldssn","oldresptype","ncorr","norec","incorr","simpleresp","expt","order","rt","blocknum","cond_prioritem1","cond_prioritem","cond_prioritem2","cond_prioritem3","cond_consec_value","cond_consec_lab","list","trial","procedure","duration","onset"
"7802",131,2,"NEW",NA,6,"097_c","struggle","hard",0,NA,5,NA,NA,0,0,1,3,4,1,6.047,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,32,"test",3000,153000
"7803",131,3,"NEW",NA,11,"054_c","hard","hard",1,NA,1,NA,NA,1,0,0,1,4,2,2.296,2,"REP","REP","REP","REP",2.5,"REP3",2,33,"test",3000,156000
"7804",131,4,"REP",NA,2,"157_c","again","again",1,NA,1,NA,NA,1,0,0,1,4,1,4.203,2,"NEW","NEW",NA,NA,-0.5,"NEW1",2,34,"test",3000,159000
"7805",131,5,"REP",NA,14,"136_c","significant","idk",0,NA,8,NA,NA,0,1,0,8,4,1,7.562,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,35,"test",3000,162000
"7806",131,6,"REP",NA,16,"208_c","yellow","yellow",1,NA,1,NA,NA,1,0,0,1,4,2,4.328,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,36,"test",3000,165000
"7807",131,7,"NEW",NA,15,"096_c","heart","years",0,NA,4,NA,NA,0,0,1,3,4,1,2.718,2,"REP","REP","NEW","NEW",0.5,"REP1",2,37,"test",3000,168000
"7808",131,8,"REP",NA,8,"046_c","years","years",1,NA,1,NA,NA,1,0,0,1,4,1,2.313,2,"REP","REP","NEW","NEW",0.5,"REP1",2,38,"test",3000,171000
"7809",131,9,"NEW",NA,12,"078_c","increase","again",0,NA,4,NA,NA,0,0,1,3,4,2,4.047,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,39,"test",3000,174000
"7810",131,10,"NEW",NA,4,"112_c","food","years",0,NA,4,NA,NA,0,0,1,3,4,1,2.203,2,"REP","REP","REP","NEW",1.5,"REP2",2,40,"test",3000,177000
"7811",131,11,"NEW",NA,5,"114_c","gain","idk",0,NA,8,NA,NA,0,1,0,8,4,2,2.844,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,41,"test",3000,180000
"7812",131,12,"NEW",NA,13,"051_c","yesterday","idk",0,NA,8,NA,NA,0,1,0,8,4,1,4.656,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,42,"test",3000,183000
"7813",131,13,"REP",NA,3,"202_c","serve","idk",0,NA,8,NA,NA,0,1,0,8,4,2,2.156,2,"REP","REP","NEW",NA,0.5,"REP1",2,43,"test",3000,186000
"7814",131,14,"REP",NA,7,"006_c","possibly","idk",0,NA,8,NA,NA,0,1,0,8,4,2,1.765,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,44,"test",3000,189000
"7815",131,15,"REP",NA,9,"066_c","sharp","sharp",1,NA,1,NA,NA,1,0,0,1,4,1,4.766,2,"REP","REP","REP","NEW",1.5,"REP2",2,45,"test",3000,192000
"7816",132,6,"REP",NA,2,"141_c","001_t","pullef",0,NA,7,NA,NA,0,0,1,3,4,2,3.219,2,"NEW","NEW",NA,NA,-0.5,"NEW1",1,1,"study",3000,0
"7817",132,3,"NEW",NA,3,"053_c1","002_t","pulled",0,NA,4,NA,NA,0,0,1,3,4,2,3.235,2,"REP","REP","NEW",NA,0.5,"REP1",1,2,"study",3000,3000
"7818",132,16,"NEW",NA,4,"045_c1","003_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.641,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,3,"study",3000,6000
"7819",132,1,"REP",NA,5,"160_c","004_t","theme",0,NA,3,NA,NA,0,0,1,3,4,1,5.812,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,4,"study",3000,9000
"7820",132,7,"REP",NA,6,"164_c","005_t","lips",0,NA,6,NA,NA,0,0,1,3,4,2,4.765,2,"REP","REP","NEW","NEW",0.5,"REP1",1,5,"study",3000,12000
"7821",132,8,"NEW",NA,7,"011_c1","006_t","theme",0,NA,4,NA,NA,0,0,1,3,4,2,3.672,2,"REP","REP","REP","NEW",1.5,"REP2",1,6,"study",3000,15000
"7822",132,9,"REP",NA,8,"169_c","007_t","theme",1,NA,1,NA,NA,1,0,0,1,4,2,3.515,2,"NEW","NEW","REP","REP",-0.5,"NEW1",1,7,"study",3000,18000
"7823",132,2,"REP",NA,9,"089_c","008_t","dust",1,NA,1,NA,NA,1,0,0,1,4,1,2.797,2,"REP","REP","NEW","REP",0.5,"REP1",1,8,"study",3000,21000
"7824",132,4,"NEW",NA,10,"146_c1","009_t","lips",0,NA,6,NA,NA,0,0,1,3,4,2,6.469,2,"REP","REP","REP","NEW",1.5,"REP2",1,9,"study",3000,24000
"7825",132,5,"REP",NA,11,"147_c","010_t","dust",0,NA,4,NA,NA,0,0,1,3,4,1,2.281,2,"NEW","NEW","REP","REP",-0.5,"NEW1",1,10,"study",3000,27000
"7826",132,14,"NEW",NA,12,"083_c1","011_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,2.156,2,"REP","REP","NEW","REP",0.5,"REP1",1,11,"study",3000,30000
"7827",132,12,"REP",NA,13,"166_c","012_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.422,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,12,"study",3000,33000
"7828",132,10,"REP",NA,14,"117_c","013_t","pulled",0,NA,4,NA,NA,0,0,1,3,4,2,4.875,2,"REP","REP","NEW","REP",0.5,"REP1",1,13,"study",3000,36000
"7829",132,13,"NEW",NA,15,"066_c1","014_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.75,2,"REP","REP","REP","NEW",1.5,"REP2",1,14,"study",3000,39000
"7830",132,15,"NEW",NA,16,"151_c1","015_t","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.422,2,"NEW","NEW","REP","REP",-0.5,"NEW1",1,15,"study",3000,42000
"7831",132,6,"REP",NA,2,"141_c","hotel","pullef",0,NA,7,NA,NA,0,0,1,3,4,2,3.219,2,"NEW","NEW",NA,NA,-0.5,"NEW1",2,16,"study",3000,45000
"7832",132,3,"NEW",NA,3,"053_c","aside","pulled",0,NA,4,NA,NA,0,0,1,3,4,2,3.235,2,"REP","REP","NEW",NA,0.5,"REP1",2,17,"study",3000,48000
"7833",132,16,"NEW",NA,4,"045_c","caused","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.641,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,18,"study",3000,51000
"7834",132,1,"REP",NA,5,"160_c","keeping","theme",0,NA,3,NA,NA,0,0,1,3,4,1,5.812,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,19,"study",3000,54000
"7835",132,7,"REP",NA,6,"164_c","thick","lips",0,NA,6,NA,NA,0,0,1,3,4,2,4.765,2,"REP","REP","NEW","NEW",0.5,"REP1",2,20,"study",3000,57000
"7836",132,8,"NEW",NA,7,"011_c","human","theme",0,NA,4,NA,NA,0,0,1,3,4,2,3.672,2,"REP","REP","REP","NEW",1.5,"REP2",2,21,"study",3000,60000
"7837",132,9,"REP",NA,8,"169_c","theme","theme",1,NA,1,NA,NA,1,0,0,1,4,2,3.515,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,22,"study",3000,63000
"7838",132,2,"REP",NA,9,"089_c","dust","dust",1,NA,1,NA,NA,1,0,0,1,4,1,2.797,2,"REP","REP","NEW","REP",0.5,"REP1",2,23,"study",3000,66000
"7839",132,4,"NEW",NA,10,"146_c","moment","lips",0,NA,6,NA,NA,0,0,1,3,4,2,6.469,2,"REP","REP","REP","NEW",1.5,"REP2",2,24,"study",3000,69000
"7840",132,5,"REP",NA,11,"147_c","pulled","dust",0,NA,4,NA,NA,0,0,1,3,4,1,2.281,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,25,"study",3000,72000
"7841",132,14,"NEW",NA,12,"083_c","ideal","no",2,NA,8,NA,NA,0,1,0,8,4,1,2.156,2,"REP","REP","NEW","REP",0.5,"REP1",2,26,"study",3000,75000
"7842",132,12,"REP",NA,13,"166_c","dance","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.422,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,27,"study",3000,78000
"7843",132,10,"REP",NA,14,"117_c","chance","pulled",0,NA,4,NA,NA,0,0,1,3,4,2,4.875,2,"REP","REP","NEW","REP",0.5,"REP1",2,28,"study",3000,81000
"7844",132,13,"NEW",NA,15,"066_c","player","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.75,2,"REP","REP","REP","NEW",1.5,"REP2",2,29,"study",3000,84000
"7845",132,15,"NEW",NA,16,"151_c","significant","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.422,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,30,"study",3000,87000
"7846",132,1,"REP",NA,5,"160_c","keeping","theme",0,NA,3,NA,NA,0,0,1,3,4,1,5.812,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,31,"test",63000,150000
"7847",132,2,"REP",NA,9,"089_c","dust","dust",1,NA,1,NA,NA,1,0,0,1,4,1,2.797,2,"REP","REP","NEW","REP",0.5,"REP1",2,32,"test",3000,153000
"7848",132,3,"NEW",NA,3,"053_c","aside","pulled",0,NA,4,NA,NA,0,0,1,3,4,2,3.235,2,"REP","REP","NEW",NA,0.5,"REP1",2,33,"test",3000,156000
"7849",132,4,"NEW",NA,10,"146_c","moment","lips",0,NA,6,NA,NA,0,0,1,3,4,2,6.469,2,"REP","REP","REP","NEW",1.5,"REP2",2,34,"test",3000,159000
"7850",132,5,"REP",NA,11,"147_c","pulled","dust",0,NA,4,NA,NA,0,0,1,3,4,1,2.281,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,35,"test",3000,162000
"7851",132,6,"REP",NA,2,"141_c","hotel","pullef",0,NA,7,NA,NA,0,0,1,3,4,2,3.219,2,"NEW","NEW",NA,NA,-0.5,"NEW1",2,36,"test",3000,165000
"7852",132,7,"REP",NA,6,"164_c","thick","lips",0,NA,6,NA,NA,0,0,1,3,4,2,4.765,2,"REP","REP","NEW","NEW",0.5,"REP1",2,37,"test",3000,168000
"7853",132,8,"NEW",NA,7,"011_c","human","theme",0,NA,4,NA,NA,0,0,1,3,4,2,3.672,2,"REP","REP","REP","NEW",1.5,"REP2",2,38,"test",3000,171000
"7854",132,9,"REP",NA,8,"169_c","theme","theme",1,NA,1,NA,NA,1,0,0,1,4,2,3.515,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,39,"test",3000,174000
"7855",132,10,"REP",NA,14,"117_c","chance","pulled",0,NA,4,NA,NA,0,0,1,3,4,2,4.875,2,"REP","REP","NEW","REP",0.5,"REP1",2,40,"test",3000,177000
"7856",132,12,"REP",NA,13,"166_c","dance","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.422,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,41,"test",3000,180000
"7857",132,13,"NEW",NA,15,"066_c","player","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.75,2,"REP","REP","REP","NEW",1.5,"REP2",2,42,"test",3000,183000
"7858",132,14,"NEW",NA,12,"083_c","ideal","no",2,NA,8,NA,NA,0,1,0,8,4,1,2.156,2,"REP","REP","NEW","REP",0.5,"REP1",2,43,"test",3000,186000
"7859",132,15,"NEW",NA,16,"151_c","significant","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.422,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,44,"test",3000,189000
"7860",132,16,"NEW",NA,4,"045_c","caused","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.641,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,45,"test",3000,192000
"7861",133,9,"REP",NA,2,"136_c","001_t","love",1,NA,1,NA,NA,1,0,0,1,4,2,5.281,2,"REP","REP",NA,NA,0.5,"REP1",1,1,"study",3000,0
"7862",133,13,"REP",NA,3,"008_c","002_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.453,2,"REP","REP","REP",NA,1.5,"REP2",1,2,"study",3000,3000
"7863",133,8,"REP",NA,4,"038_c","003_t","actually",0,NA,3,NA,NA,0,0,1,3,4,2,4.219,2,"REP","REP","REP","REP",2.5,"REP3",1,3,"study",3000,6000
"7864",133,6,"REP",NA,5,"091_c","004_t","quiet",1,NA,1,NA,NA,1,0,0,1,4,2,3.891,2,"REP","REP","REP","REP",2.5,"REP3",1,4,"study",3000,9000
"7865",133,1,"NEW",NA,6,"096_c1","005_t","no",2,NA,8,NA,NA,0,1,0,8,4,2,10.281,2,"REP","REP","REP","REP",2.5,"REP3",1,5,"study",3000,12000
"7866",133,15,"REP",NA,7,"069_c","006_t","actually",1,NA,1,NA,NA,1,0,0,1,4,1,12.625,2,"NEW","NEW","REP","REP",-0.5,"NEW1",1,6,"study",3000,15000
"7867",133,2,"NEW",NA,8,"155_c1","007_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,2.016,2,"REP","REP","NEW","REP",0.5,"REP1",1,7,"study",3000,18000
"7868",133,7,"REP",NA,9,"040_c","008_t","advertising",1,NA,1,NA,NA,1,0,0,1,4,1,5.532,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,8,"study",3000,21000
"7869",133,14,"NEW",NA,10,"159_c1","009_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,2.828,2,"REP","REP","NEW","REP",0.5,"REP1",1,9,"study",3000,24000
"7870",133,3,"NEW",NA,11,"141_c1","010_t","no",2,NA,8,NA,NA,0,1,0,8,4,2,13.719,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,10,"study",3000,27000
"7871",133,16,"NEW",NA,12,"160_c1","011_t","important",0,NA,7,NA,NA,0,0,1,3,4,1,11.203,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,11,"study",3000,30000
"7872",133,5,"NEW",NA,13,"073_c1","012_t","no",2,NA,8,NA,NA,0,1,0,8,4,2,18.734,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,12,"study",3000,33000
"7873",133,10,"NEW",NA,14,"132_c1","013_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.968,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,13,"study",3000,36000
"7874",133,11,"NEW",NA,15,"169_c1","014_t","lose",1,NA,1,NA,NA,1,0,0,1,4,2,3.36,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,14,"study",3000,39000
"7875",133,12,"REP",NA,16,"131_c","015_t","list",1,NA,1,NA,NA,1,0,0,1,4,2,1.531,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,15,"study",3000,42000
"7876",133,9,"REP",NA,2,"136_c","love","love",1,NA,1,NA,NA,1,0,0,1,4,2,5.281,2,"REP","REP",NA,NA,0.5,"REP1",2,16,"study",3000,45000
"7877",133,13,"REP",NA,3,"008_c","occurred","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.453,2,"REP","REP","REP",NA,1.5,"REP2",2,17,"study",3000,48000
"7878",133,8,"REP",NA,4,"038_c","leading","actually",0,NA,3,NA,NA,0,0,1,3,4,2,4.219,2,"REP","REP","REP","REP",2.5,"REP3",2,18,"study",3000,51000
"7879",133,6,"REP",NA,5,"091_c","quiet","quiet",1,NA,1,NA,NA,1,0,0,1,4,2,3.891,2,"REP","REP","REP","REP",2.5,"REP3",2,19,"study",3000,54000
"7880",133,1,"NEW",NA,6,"096_c","fairly","no",2,NA,8,NA,NA,0,1,0,8,4,2,10.281,2,"REP","REP","REP","REP",2.5,"REP3",2,20,"study",3000,57000
"7881",133,15,"REP",NA,7,"069_c","actually","actually",1,NA,1,NA,NA,1,0,0,1,4,1,12.625,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,21,"study",3000,60000
"7882",133,2,"NEW",NA,8,"155_c","estate","no",2,NA,8,NA,NA,0,1,0,8,4,1,2.016,2,"REP","REP","NEW","REP",0.5,"REP1",2,22,"study",3000,63000
"7883",133,7,"REP",NA,9,"040_c","advertising","advertising",1,NA,1,NA,NA,1,0,0,1,4,1,5.532,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,23,"study",3000,66000
"7884",133,14,"NEW",NA,10,"159_c","shape","no",2,NA,8,NA,NA,0,1,0,8,4,1,2.828,2,"REP","REP","NEW","REP",0.5,"REP1",2,24,"study",3000,69000
"7885",133,3,"NEW",NA,11,"141_c","obvious","no",2,NA,8,NA,NA,0,1,0,8,4,2,13.719,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,25,"study",3000,72000
"7886",133,16,"NEW",NA,12,"160_c","significant","important",0,NA,7,NA,NA,0,0,1,3,4,1,11.203,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,26,"study",3000,75000
"7887",133,5,"NEW",NA,13,"073_c","supported","no",2,NA,8,NA,NA,0,1,0,8,4,2,18.734,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,27,"study",3000,78000
"7888",133,10,"NEW",NA,14,"132_c","degree","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.968,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,28,"study",3000,81000
"7889",133,11,"NEW",NA,15,"169_c","lose","lose",1,NA,1,NA,NA,1,0,0,1,4,2,3.36,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,29,"study",3000,84000
"7890",133,12,"REP",NA,16,"131_c","list","list",1,NA,1,NA,NA,1,0,0,1,4,2,1.531,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,30,"study",3000,87000
"7891",133,1,"NEW",NA,6,"096_c","fairly","no",2,NA,8,NA,NA,0,1,0,8,4,2,10.281,2,"REP","REP","REP","REP",2.5,"REP3",2,31,"test",63000,150000
"7892",133,2,"NEW",NA,8,"155_c","estate","no",2,NA,8,NA,NA,0,1,0,8,4,1,2.016,2,"REP","REP","NEW","REP",0.5,"REP1",2,32,"test",3000,153000
"7893",133,3,"NEW",NA,11,"141_c","obvious","no",2,NA,8,NA,NA,0,1,0,8,4,2,13.719,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,33,"test",3000,156000
"7894",133,5,"NEW",NA,13,"073_c","supported","no",2,NA,8,NA,NA,0,1,0,8,4,2,18.734,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,34,"test",3000,159000
"7895",133,6,"REP",NA,5,"091_c","quiet","quiet",1,NA,1,NA,NA,1,0,0,1,4,2,3.891,2,"REP","REP","REP","REP",2.5,"REP3",2,35,"test",3000,162000
"7896",133,7,"REP",NA,9,"040_c","advertising","advertising",1,NA,1,NA,NA,1,0,0,1,4,1,5.532,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,36,"test",3000,165000
"7897",133,8,"REP",NA,4,"038_c","leading","actually",0,NA,3,NA,NA,0,0,1,3,4,2,4.219,2,"REP","REP","REP","REP",2.5,"REP3",2,37,"test",3000,168000
"7898",133,9,"REP",NA,2,"136_c","love","love",1,NA,1,NA,NA,1,0,0,1,4,2,5.281,2,"REP","REP",NA,NA,0.5,"REP1",2,38,"test",3000,171000
"7899",133,10,"NEW",NA,14,"132_c","degree","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.968,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,39,"test",3000,174000
"7900",133,11,"NEW",NA,15,"169_c","lose","lose",1,NA,1,NA,NA,1,0,0,1,4,2,3.36,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,40,"test",3000,177000
"7901",133,12,"REP",NA,16,"131_c","list","list",1,NA,1,NA,NA,1,0,0,1,4,2,1.531,2,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,41,"test",3000,180000
"7902",133,13,"REP",NA,3,"008_c","occurred","no",2,NA,8,NA,NA,0,1,0,8,4,1,1.453,2,"REP","REP","REP",NA,1.5,"REP2",2,42,"test",3000,183000
"7903",133,14,"NEW",NA,10,"159_c","shape","no",2,NA,8,NA,NA,0,1,0,8,4,1,2.828,2,"REP","REP","NEW","REP",0.5,"REP1",2,43,"test",3000,186000
"7904",133,15,"REP",NA,7,"069_c","actually","actually",1,NA,1,NA,NA,1,0,0,1,4,1,12.625,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,44,"test",3000,189000
"7905",133,16,"NEW",NA,12,"160_c","significant","important",0,NA,7,NA,NA,0,0,1,3,4,1,11.203,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,45,"test",3000,192000
"7906",134,3,"REP",NA,2,"128_c","001_t","beauty",0,NA,6,NA,NA,0,0,1,3,4,1,5.297,2,"NEW","NEW",NA,NA,-0.5,"NEW1",1,1,"study",3000,0
"7907",134,13,"REP",NA,3,"083_c","002_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,0.906,2,"REP","REP","NEW",NA,0.5,"REP1",1,2,"study",3000,3000
"7908",134,5,"REP",NA,4,"006_c","003_t","no",2,NA,8,NA,NA,0,1,0,8,4,2,3.875,2,"REP","REP","REP","NEW",1.5,"REP2",1,3,"study",3000,6000
"7909",134,14,"NEW",NA,5,"153_c1","004_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,0.859,2,"REP","REP","REP","REP",2.5,"REP3",1,4,"study",3000,9000
"7910",134,12,"NEW",NA,6,"195_c1","005_t","no",2,NA,8,NA,NA,0,1,0,8,4,2,3.484,2,"NEW","NEW","REP","REP",-0.5,"NEW1",1,5,"study",3000,12000
"7911",134,7,"REP",NA,7,"115_c","006_t","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.875,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,6,"study",3000,15000
"7912",134,6,"REP",NA,8,"129_c","007_t","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.954,2,"REP","REP","NEW","NEW",0.5,"REP1",1,7,"study",3000,18000
"7913",134,11,"REP",NA,9,"119_c","008_t","funny",0,NA,7,NA,NA,0,0,1,3,4,1,2.968,2,"REP","REP","REP","NEW",1.5,"REP2",1,8,"study",3000,21000
"7914",134,16,"NEW",NA,10,"199_c1","009_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,0.797,2,"REP","REP","REP","REP",2.5,"REP3",1,9,"study",3000,24000
"7915",134,8,"NEW",NA,11,"177_c1","010_t","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.719,2,"NEW","NEW","REP","REP",-0.5,"NEW1",1,10,"study",3000,27000
"7916",134,9,"REP",NA,12,"064_c","011_t","happy",0,NA,7,NA,NA,0,0,1,3,4,2,3.187,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,11,"study",3000,30000
"7917",134,2,"NEW",NA,13,"184_c1","012_t","no",2,NA,8,NA,NA,0,1,0,8,4,2,3.969,2,"REP","REP","NEW","NEW",0.5,"REP1",1,12,"study",3000,33000
"7918",134,1,"REP",NA,14,"142_c","013_t","coarse",0,NA,7,NA,NA,0,0,1,3,4,1,21.016,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,13,"study",3000,36000
"7919",134,10,"NEW",NA,15,"033_c1","014_t","gentle",0,NA,7,NA,NA,0,0,1,3,4,2,1.484,2,"REP","REP","NEW","REP",0.5,"REP1",1,14,"study",3000,39000
"7920",134,15,"NEW",NA,16,"131_c1","015_t","no",2,NA,8,NA,NA,0,1,0,8,4,1,0.891,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,15,"study",3000,42000
"7921",134,3,"REP",NA,2,"128_c","metal","beauty",0,NA,6,NA,NA,0,0,1,3,4,1,5.297,2,"NEW","NEW",NA,NA,-0.5,"NEW1",2,16,"study",3000,45000
"7922",134,13,"REP",NA,3,"083_c","unit","no",2,NA,8,NA,NA,0,1,0,8,4,1,0.906,2,"REP","REP","NEW",NA,0.5,"REP1",2,17,"study",3000,48000
"7923",134,5,"REP",NA,4,"006_c","fell","no",2,NA,8,NA,NA,0,1,0,8,4,2,3.875,2,"REP","REP","REP","NEW",1.5,"REP2",2,18,"study",3000,51000
"7924",134,14,"NEW",NA,5,"153_c","clean","no",2,NA,8,NA,NA,0,1,0,8,4,1,0.859,2,"REP","REP","REP","REP",2.5,"REP3",2,19,"study",3000,54000
"7925",134,12,"NEW",NA,6,"195_c","made","no",2,NA,8,NA,NA,0,1,0,8,4,2,3.484,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,20,"study",3000,57000
"7926",134,7,"REP",NA,7,"115_c","huge","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.875,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,21,"study",3000,60000
"7927",134,6,"REP",NA,8,"129_c","weather","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.954,2,"REP","REP","NEW","NEW",0.5,"REP1",2,22,"study",3000,63000
"7928",134,11,"REP",NA,9,"119_c","ways","funny",0,NA,7,NA,NA,0,0,1,3,4,1,2.968,2,"REP","REP","REP","NEW",1.5,"REP2",2,23,"study",3000,66000
"7929",134,16,"NEW",NA,10,"199_c","pull","no",2,NA,8,NA,NA,0,1,0,8,4,1,0.797,2,"REP","REP","REP","REP",2.5,"REP3",2,24,"study",3000,69000
"7930",134,8,"NEW",NA,11,"177_c","truck","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.719,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,25,"study",3000,72000
"7931",134,9,"REP",NA,12,"064_c","rear","happy",0,NA,7,NA,NA,0,0,1,3,4,2,3.187,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,26,"study",3000,75000
"7932",134,2,"NEW",NA,13,"184_c","facts","no",2,NA,8,NA,NA,0,1,0,8,4,2,3.969,2,"REP","REP","NEW","NEW",0.5,"REP1",2,27,"study",3000,78000
"7933",134,1,"REP",NA,14,"142_c","miles","coarse",0,NA,7,NA,NA,0,0,1,3,4,1,21.016,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,28,"study",3000,81000
"7934",134,10,"NEW",NA,15,"033_c","daily","gentle",0,NA,7,NA,NA,0,0,1,3,4,2,1.484,2,"REP","REP","NEW","REP",0.5,"REP1",2,29,"study",3000,84000
"7935",134,15,"NEW",NA,16,"131_c","ends","no",2,NA,8,NA,NA,0,1,0,8,4,1,0.891,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,30,"study",3000,87000
"7936",134,1,"REP",NA,14,"142_c","miles","coarse",0,NA,7,NA,NA,0,0,1,3,4,1,21.016,2,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,31,"test",63000,150000
"7937",134,2,"NEW",NA,13,"184_c","facts","no",2,NA,8,NA,NA,0,1,0,8,4,2,3.969,2,"REP","REP","NEW","NEW",0.5,"REP1",2,32,"test",3000,153000
"7938",134,3,"REP",NA,2,"128_c","metal","beauty",0,NA,6,NA,NA,0,0,1,3,4,1,5.297,2,"NEW","NEW",NA,NA,-0.5,"NEW1",2,33,"test",3000,156000
"7939",134,5,"REP",NA,4,"006_c","fell","no",2,NA,8,NA,NA,0,1,0,8,4,2,3.875,2,"REP","REP","REP","NEW",1.5,"REP2",2,34,"test",3000,159000
"7940",134,6,"REP",NA,8,"129_c","weather","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.954,2,"REP","REP","NEW","NEW",0.5,"REP1",2,35,"test",3000,162000
"7941",134,7,"REP",NA,7,"115_c","huge","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.875,2,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,36,"test",3000,165000
"7942",134,8,"NEW",NA,11,"177_c","truck","no",2,NA,8,NA,NA,0,1,0,8,4,2,1.719,2,"NEW","NEW","REP","REP",-0.5,"NEW1",2,37,"test",3000,168000
