"subject","group","condition","list","stim1","stim2","free_recall_acc","cued_recall_acc","cue_type","trial","cue_type_prioritem1","cue_type_prioritem2","cue_type_prioritem3","cue_type_prioritem4","cue_type_consec_value","cue_type_consec_lab","procedure","testtria","response","duration","extra","onset"
1,"A","Att","B1","Revolution","Pfanne",0,1,"TBR",20,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,57000
1,"A","Att","B1","Bett","Behälter",0,1,"TBR",21,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,60000
1,"A","Att","B1","Richter","Konferenz",0,NA,"TBF",22,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,63000
1,"A","Att","B1","Nation","Auffassung",0,NA,"TBF",23,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,66000
1,"A","Att","B1","Sicherheit","Politik",1,1,"TBR",24,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,69000
1,"A","Att","B1","Absicht",NA,0,0,"TBR",25,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",1,"",3000,60000,132000
1,"A","Att","B1","Sicherheit",NA,1,1,"TBR",26,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",2,"Politik",3000,0,135000
1,"A","Att","B1","Klausur",NA,1,1,"TBR",27,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",3,"Bauch",3000,0,138000
1,"A","Att","B1","Verfassung",NA,0,0,"TBR",28,NA,NA,NA,NA,NA,NA,"test",4,"",3000,0,141000
1,"A","Att","B1","Wahrheit",NA,0,1,"TBR",29,"TBR","TBR",NA,NA,1.5,"TBR2","test",5,"Leute",3000,0,144000
1,"A","Att","B1","Schluß",NA,0.5,1,"TBR",30,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",6,"Boot",3000,0,147000
1,"A","Att","B1","Eltern",NA,0,1,"TBR",31,"TBR","TBF","TBF","TBR",0.5,"TBR1","test",7,"salz",3000,0,150000
1,"A","Att","B1","Gegner",NA,0,1,"TBR",32,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",8,"Musik",3000,0,153000
1,"A","Att","B1","Revolution",NA,0,1,"TBR",33,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",9,"Pfanne",3000,0,156000
1,"A","Att","B1","Rahmen",NA,0,1,"TBR",34,"TBR",NA,NA,NA,0.5,"TBR1","test",10,"Abend",3000,0,159000
1,"A","Att","B1","Bett",NA,0,1,"TBR",35,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",11,"Behälter",3000,0,162000
1,"A","Att","B1","Beginn",NA,0,0,"TBR",36,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",12,"",3000,0,165000
1,"A","Att","B2","Interesse","Schere",1,1,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
1,"A","Att","B2","Darstellung","Fluss",0,NA,"TBF",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
1,"A","Att","B2","Kommission","Seil",0,0,"TBR",3,"TBF","TBR",NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,6000
1,"A","Att","B2","Mitglied","Halle",0,0,"TBR",4,"TBR","TBF","TBR",NA,0.5,"TBR1","study",NA,NA,3000,0,9000
1,"A","Att","B2","Schauspieler","Frau",0,1,"TBR",5,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,12000
1,"A","Att","B2","Urteil","Finger",0,NA,"TBF",6,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,15000
1,"A","Att","B2","Gitter","Schlauch",1,0,"TBR",7,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,18000
1,"A","Att","B2","Falle","Heizung",0,NA,"TBF",8,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,21000
1,"A","Att","B2","Beutel","Lenkrad",0,NA,"TBF",9,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,24000
1,"A","Att","B2","Lackierung","Marathon",0,NA,"TBF",10,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,27000
1,"A","Att","B2","Schüler","Leben",0,NA,"TBF",11,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,30000
1,"A","Att","B2","Denken","Park",1,1,"TBR",12,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,33000
1,"A","Att","B2","Ansicht","Fisch",0,1,"TBR",13,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,36000
1,"A","Att","B2","Person","Schule",0,NA,"TBF",14,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,39000
1,"A","Att","B2","Produktion","Platz",0,1,"TBR",15,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,42000
1,"A","Att","B2","Laden","Knopf",0,NA,"TBF",16,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,45000
1,"A","Att","B2","Winter","Marke",0,NA,"TBF",17,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,48000
1,"A","Att","B2","Opfer","Wolke",0,NA,"TBF",18,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,51000
1,"A","Att","B2","Mönch","Minute",0,1,"TBR",19,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,54000
1,"A","Att","B2","Handel","Gewalt",1,1,"TBR",20,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,57000
1,"A","Att","B2","Minister","Rolle",0,NA,"TBF",21,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,60000
1,"A","Att","B2","Freibad","Abfall",0,NA,"TBF",22,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,63000
1,"A","Att","B2","Küche","Gespräch",1,1,"TBR",23,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,66000
1,"A","Att","B2","Form","Nagel",0.5,0,"TBR",24,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,69000
1,"A","Att","B2","Ansicht",NA,0,1,"TBR",25,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",1,"Fisch",3000,60000,132000
1,"A","Att","B2","Produktion",NA,0,1,"TBR",26,"TBF","TBR","TBR","TBF",-0.5,"TBF1","test",2,"Platz",3000,0,135000
1,"A","Att","B2","Küche",NA,1,1,"TBR",27,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",3,"Gespräch",3000,0,138000
1,"A","Att","B2","Mönch",NA,0,1,"TBR",28,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",4,"Minute",3000,0,141000
1,"A","Att","B2","Mitglied",NA,0,0,"TBR",29,"TBR","TBF","TBR",NA,0.5,"TBR1","test",5,"",3000,0,144000
1,"A","Att","B2","Denken",NA,1,1,"TBR",30,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",6,"Park",3000,0,147000
1,"A","Att","B2","Handel",NA,1,1,"TBR",31,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",7,"Gewalt",3000,0,150000
1,"A","Att","B2","Form",NA,0.5,0,"TBR",32,"TBR","TBF","TBF","TBR",0.5,"TBR1","test",8,"",3000,0,153000
1,"A","Att","B2","Interesse",NA,1,1,"TBR",33,NA,NA,NA,NA,NA,NA,"test",9,"Schere",3000,0,156000
1,"A","Att","B2","Schauspieler",NA,0,1,"TBR",34,"TBR","TBR","TBF","TBR",1.5,"TBR2","test",10,"Frau",3000,0,159000
1,"A","Att","B2","Kommission",NA,0,0,"TBR",35,"TBF","TBR",NA,NA,-0.5,"TBF1","test",11,"",3000,0,162000
1,"A","Att","B2","Gitter",NA,1,0,"TBR",36,"TBF","TBR","TBR","TBR",-0.5,"TBF1","test",12,"",3000,0,165000
1,"A","Reh+Att","C1","Raum","Berliner",0,0,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
1,"A","Reh+Att","C1","Arme","Glück",0,1,"TBR",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
1,"A","Reh+Att","C1","Haltung","Ball",0,NA,"TBF",3,"TBR","TBR",NA,NA,1.5,"TBR2","study",NA,NA,3000,0,6000
1,"A","Reh+Att","C1","Umstand","Socken",0,NA,"TBF",4,"TBF","TBR","TBR",NA,-0.5,"TBF1","study",NA,NA,3000,0,9000
1,"A","Reh+Att","C1","Entscheidung","Tüte",0,NA,"TBF",5,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,12000
1,"A","Reh+Att","C1","Haus","System",0,1,"TBR",6,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,15000
1,"A","Reh+Att","C1","Idee","Morgen",0,1,"TBR",7,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,18000
1,"A","Reh+Att","C1","Geist","Lage",0,NA,"TBF",8,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,21000
1,"A","Reh+Att","C1","Kenntnis","Wase",0,NA,"TBF",9,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,24000
1,"A","Reh+Att","C1","Wissenschaft","Tasse",0,NA,"TBF",10,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,27000
1,"A","Reh+Att","C1","Industrie","Artikel",0,0,"TBR",11,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,30000
1,"A","Reh+Att","C1","Prinzip","Zaun",0.5,0,"TBR",12,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,33000
1,"A","Reh+Att","C1","Werk","Aufgabe",0,0,"TBR",13,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,36000
1,"A","Reh+Att","C1","Funktion","Dorf",0,0,"TBR",14,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,39000
1,"A","Reh+Att","C1","Dame","Verfügung",0,NA,"TBF",15,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,42000
1,"A","Reh+Att","C1","Druck","Topf",0,NA,"TBF",16,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,45000
1,"A","Reh+Att","C1","Mitte","Stift",1,1,"TBR",17,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,48000
1,"A","Reh+Att","C1","Vorschlag","Poster",1,1,"TBR",18,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,51000
1,"A","Reh+Att","C1","Grund","Urkunde",0,NA,"TBF",19,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,54000
1,"A","Reh+Att","C1","Zahl","Verhalten",0,0,"TBR",20,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,57000
1,"A","Reh+Att","C1","Staat","Regierung",0,NA,"TBF",21,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,60000
1,"A","Reh+Att","C1","Chef","Acker",0,1,"TBR",22,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,63000
1,"A","Reh+Att","C1","Größe","Beschreibung",0,NA,"TBF",23,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,66000
1,"A","Reh+Att","C1","Richtung","Maß",0,NA,"TBF",24,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,69000
1,"A","Reh+Att","C1","Haus",NA,0,1,"TBR",25,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",1,"System",3000,60000,132000
1,"A","Reh+Att","C1","Raum",NA,0,0,"TBR",26,NA,NA,NA,NA,NA,NA,"test",2,"Kirche",3000,0,135000
1,"A","Reh+Att","C1","Werk",NA,0,0,"TBR",27,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",3,"",3000,0,138000
1,"A","Reh+Att","C1","Prinzip",NA,0.5,0,"TBR",28,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",4,"",3000,0,141000
1,"A","Reh+Att","C1","Zahl",NA,0,0,"TBR",29,"TBF","TBR","TBR","TBF",-0.5,"TBF1","test",5,"",3000,0,144000
1,"A","Reh+Att","C1","Vorschlag",NA,1,1,"TBR",30,"TBR","TBF","TBF","TBR",0.5,"TBR1","test",6,"Poster",3000,0,147000
1,"A","Reh+Att","C1","Arme",NA,0,1,"TBR",31,"TBR",NA,NA,NA,0.5,"TBR1","test",7,"Glück",3000,0,150000
1,"A","Reh+Att","C1","Mitte",NA,1,1,"TBR",32,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",8,"Stift",3000,0,153000
1,"A","Reh+Att","C1","Funktion",NA,0,0,"TBR",33,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",9,"",3000,0,156000
1,"A","Reh+Att","C1","Idee",NA,0,1,"TBR",34,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",10,"Morgen",3000,0,159000
1,"A","Reh+Att","C1","Industrie",NA,0,0,"TBR",35,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",11,"Produkt",3000,0,162000
1,"A","Reh+Att","C1","Chef",NA,0,1,"TBR",36,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",12,"Acker",3000,0,165000
1,"A","Reh+Att","C2","Monat","Mitarbeiter",0,1,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
1,"A","Reh+Att","C2","Theater","Zeitung",0,1,"TBR",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
1,"A","Reh+Att","C2","Seele","Presse",0,NA,"TBF",3,"TBR","TBR",NA,NA,1.5,"TBR2","study",NA,NA,3000,0,6000
1,"A","Reh+Att","C2","Hälfte","Klettern",0,NA,"TBF",4,"TBF","TBR","TBR",NA,-0.5,"TBF1","study",NA,NA,3000,0,9000
1,"A","Reh+Att","C2","Anzahl","Telefon",0,NA,"TBF",5,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,12000
1,"A","Reh+Att","C2","Wesen","Durchführung",0,NA,"TBF",6,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,15000
1,"A","Reh+Att","C2","Inhalt","Zweck",0,1,"TBR",7,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,18000
1,"A","Reh+Att","C2","Wasser","Brief",0,1,"TBR",8,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,21000
1,"A","Reh+Att","C2","Behandlung","Schrift",0,NA,"TBF",9,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,24000
1,"A","Reh+Att","C2","Liebe","Sprache",0,NA,"TBF",10,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,27000
1,"A","Reh+Att","C2","Bauer","Versuch",0,0,"TBR",11,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,30000
1,"A","Reh+Att","C2","Bereich","Berg",0,1,"TBR",12,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,33000
1,"A","Reh+Att","C2","Jugend","General",0,1,"TBR",13,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,36000
1,"A","Reh+Att","C2","Arzt","Klasse",0,NA,"TBF",14,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,39000
1,"A","Reh+Att","C2","Kaiser","Tat",0,NA,"TBF",15,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,42000
1,"A","Reh+Att","C2","Partei","Herz",0,NA,"TBF",16,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,45000
1,"A","Reh+Att","C2","Geschichte","Ergebnis",0,1,"TBR",17,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,48000
1,"A","Reh+Att","C2","Gelegenheit","Ordner",0,NA,"TBF",18,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,51000
1,"A","Reh+Att","C2","Stunde","Polizei",0,NA,"TBF",19,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,54000
1,"A","Reh+Att","C2","Schädel","Million",0,1,"TBR",20,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,57000
1,"A","Reh+Att","C2","Kultur","Bedeutung",0,1,"TBR",21,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,60000
1,"A","Reh+Att","C2","Mädchen","Ding",1,1,"TBR",22,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,63000
1,"A","Reh+Att","C2","Zeit","Ventil",0,0,"TBR",23,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,66000
1,"A","Reh+Att","C2","Schaden","Bein",0,NA,"TBF",24,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,69000
1,"A","Reh+Att","C2","Monat",NA,0,1,"TBR",25,NA,NA,NA,NA,NA,NA,"test",1,"Mitarbeiter",3000,60000,132000
1,"A","Reh+Att","C2","Theater",NA,0,1,"TBR",26,"TBR",NA,NA,NA,0.5,"TBR1","test",2,"Zeitung",3000,0,135000
1,"A","Reh+Att","C2","Zeit",NA,0,0,"TBR",27,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",3,"",3000,0,138000
1,"A","Reh+Att","C2","Kultur",NA,0,1,"TBR",28,"TBR","TBF","TBF","TBR",0.5,"TBR1","test",4,"Bedeutung",3000,0,141000
1,"A","Reh+Att","C2","Wasser",NA,0,1,"TBR",29,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",5,"Brief",3000,0,144000
1,"A","Reh+Att","C2","Bauer",NA,0,0,"TBR",30,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",6,"",3000,0,147000
1,"A","Reh+Att","C2","Bereich",NA,0,1,"TBR",31,"TBR","TBF","TBF","TBR",0.5,"TBR1","test",7,"Berg",3000,0,150000
1,"A","Reh+Att","C2","Geschichte",NA,0,1,"TBR",32,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",8,"Ergebnis",3000,0,153000
1,"A","Reh+Att","C2","Jugend",NA,0,1,"TBR",33,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",9,"General",3000,0,156000
1,"A","Reh+Att","C2","Schädel",NA,0,1,"TBR",34,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",10,"Million",3000,0,159000
1,"A","Reh+Att","C2","Inhalt",NA,0,1,"TBR",35,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",11,"Zweck",3000,0,162000
1,"A","Reh+Att","C2","Mädchen",NA,1,1,"TBR",36,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",12,"Ding",3000,0,165000
1,"A","Control","D1","Hocker","König",0,NA,"TBF",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
1,"A","Control","D1","Menge","Ziegel",0,1,"TBR",2,"TBF",NA,NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,3000
1,"A","Control","D1","Ort","Blatt",0,NA,"TBF",3,"TBR","TBF",NA,NA,0.5,"TBR1","study",NA,NA,3000,0,6000
1,"A","Control","D1","Meinung","Macht",0,NA,"TBF",4,"TBF","TBR","TBF",NA,-0.5,"TBF1","study",NA,NA,3000,0,9000
1,"A","Control","D1","Prozent","Rasen",0,NA,"TBF",5,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,12000
1,"A","Control","D1","Karton","Koffer",0,0,"TBR",6,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,15000
1,"A","Control","D1","Waffe","Kamin",0,1,"TBR",7,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,18000
1,"A","Control","D1","Auge","Einfluss",0,NA,"TBF",8,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,21000
1,"A","Control","D1","Vater","Möglichkeit",0,NA,"TBF",9,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,24000
1,"A","Control","D1","Jahrhundert","Stern",0,1,"TBR",10,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,27000
1,"A","Control","D1","Fassade","Girlande",0,NA,"TBF",11,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,30000
1,"A","Control","D1","Zweifel","Aussicht",0.5,0,"TBR",12,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,33000
1,"A","Control","D1","Punkt","Woche",0,0,"TBR",13,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,36000
1,"A","Control","D1","Mund","Schrank",0,NA,"TBF",14,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,39000
1,"A","Control","D1","Düne","Arena",1,1,"TBR",15,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,42000
1,"A","Control","D1","Schritt","Arbeit",0,NA,"TBF",16,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,45000
1,"A","Control","D1","Insel","Sofa",0,0,"TBR",17,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,48000
1,"A","Control","D1","Gesicht","Verwaltung",1,1,"TBR",18,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,51000
1,"A","Control","D1","Führung","Wandern",0,1,"TBR",19,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,54000
1,"A","Control","D1","Abkommen","Meer",0,NA,"TBF",20,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,57000
1,"A","Control","D1","Tag","Wald",0,1,"TBR",21,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,60000
1,"A","Control","D1","Anspruch","Leiste",0,NA,"TBF",22,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,63000
1,"A","Control","D1","Verhältnis","Titel",1,1,"TBR",23,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,66000
1,"A","Control","D1","Spiegel","Fenster",0,NA,"TBF",24,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,69000
1,"A","Control","D1","Zweifel",NA,0.5,0,"TBR",25,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",1,"Ausblick",3000,60000,132000
1,"A","Control","D1","Insel",NA,0,0,"TBR",26,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",2,"",3000,0,135000
1,"A","Control","D1","Karton",NA,0,0,"TBR",27,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",3,"",3000,0,138000
1,"A","Control","D1","Tag",NA,0,1,"TBR",28,"TBF","TBR","TBR","TBR",-0.5,"TBF1","test",4,"Wald",3000,0,141000
1,"A","Control","D1","Waffe",NA,0,1,"TBR",29,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",5,"Kamin",3000,0,144000
1,"A","Control","D1","Verhältnis",NA,1,1,"TBR",30,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",6,"Titel",3000,0,147000
1,"A","Control","D1","Jahrhundert",NA,0,1,"TBR",31,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",7,"Stern",3000,0,150000
1,"A","Control","D1","Führung",NA,0,1,"TBR",32,"TBR","TBR","TBF","TBR",1.5,"TBR2","test",8,"Wandern",3000,0,153000
1,"A","Control","D1","Düne",NA,1,1,"TBR",33,"TBF","TBR","TBR","TBF",-0.5,"TBF1","test",9,"Arena",3000,0,156000
1,"A","Control","D1","Punkt",NA,0,0,"TBR",34,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",10,"",3000,0,159000
1,"A","Control","D1","Menge",NA,0,1,"TBR",35,"TBF",NA,NA,NA,-0.5,"TBF1","test",11,"Ziegel",3000,0,162000
1,"A","Control","D1","Gesicht",NA,1,1,"TBR",36,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",12,"Verwaltung",3000,0,165000
1,"A","Control","D2","Name","Akademie",0,NA,"TBF",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
1,"A","Control","D2","Satz","Bevölkerung",0,NA,"TBF",2,"TBF",NA,NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,3000
1,"A","Control","D2","Gestalt","Karte",1,1,"TBR",3,"TBF","TBF",NA,NA,-1.5,"TBF2","study",NA,NA,3000,0,6000
1,"A","Control","D2","Kacheln","Scheibe",0,NA,"TBF",4,"TBR","TBF","TBF",NA,0.5,"TBR1","study",NA,NA,3000,0,9000
1,"A","Control","D2","Rücken","Angst",0,NA,"TBF",5,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,12000
1,"A","Control","D2","Heimat","Eindruck",0,NA,"TBF",6,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,15000
1,"A","Control","D2","Sohn","Angeklagte",0,1,"TBR",7,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,18000
1,"A","Control","D2","Bürger","Philosophie",1,1,"TBR",8,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,21000
1,"A","Control","D2","Wein","Unterführung",0,1,"TBR",9,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,24000
1,"A","Control","D2","Wohnung","Stadt",0,NA,"TBF",10,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,27000
1,"A","Control","D2","Verbindung","Seite",0,NA,"TBF",11,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,30000
1,"A","Control","D2","Preis","Schwierigkeit",0,0,"TBR",12,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,33000
1,"A","Control","D2","Verhandlung","Westen",0,0,"TBR",13,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,36000
1,"A","Control","D2","Zeichen","Sache",0,NA,"TBF",14,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,39000
1,"A","Control","D2","Hoffnung","Bedingung",0,NA,"TBF",15,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,42000
1,"A","Control","D2","Einheit","Erklärung",0.5,0,"TBR",16,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,45000
1,"A","Control","D2","Nähe","Computer",0,0,"TBR",17,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,48000
1,"A","Control","D2","Folge","Kabel",0,0,"TBR",18,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,51000
1,"A","Control","D2","Spiel","Gegensatz",0,NA,"TBF",19,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,54000
1,"A","Control","D2","Literatur","Wirklichkeit",0,1,"TBR",20,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,57000
