,Unnamed: 0,subject,stim1,stim2,freq,triatype,procedure,trial,rt,source,freq_prioritem1,freq_prioritem,freq_prioritem2,freq_prioritem3,freq_consec_value,freq_consec_lab,resp,rem,know,new,acc,duration,onset,list,old,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,old_pred
63,13144,120,mushroom.pict,nan,low,old,test,64,659,fake,high,high,low,high,0.5,high1,rem,1.0,0.0,0.0,1.0,2159,444.65599999999995,context1,1.0,context1.mushroom.pict.nan.,0.10988450069521005,0.2702319323057859,0.0,1.0,1.0,True,context1.mushroom.pict.nozzle.,False,1.0,0.48916235261405006,0.3,0.3,3.0,1.067962007209601,0.8545519854601342
64,13145,120,butterfly.pict,nan,high,old,test,65,620,fake,high,high,low,high,0.5,high1,rem,1.0,0.0,0.0,1.0,2120,446.815,context1,1.0,context1.butterfly.pict.nan.,0.1114044519568719,0.27292820733220985,0.0,1.0,1.0,True,context1.butterfly.pict.mouth.,False,1.0,0.49104974513254684,0.3,0.3,3.0,1.0648036782202217,0.8727835168134181
65,13146,120,skates.pict,nan,low,old,test,66,749,fake,low,low,low,high,-1.5,low2,rem,1.0,0.0,0.0,1.0,2249,448.935,context1,1.0,context1.skates.pict.nan.,0.07954435282740982,0.19446841031924056,0.0,1.0,1.0,True,context1.skates.pict.napkin.,False,1.0,0.4922617261964296,0.3,0.3,3.0,1.062782270728005,0.27079571313177847
66,13147,120,refrigerator.pict,nan,low,old,test,67,755,fake,low,low,nan,nan,-0.5,low1,rem,1.0,0.0,0.0,1.0,2255,451.18399999999997,context1,1.0,context1.refrigerator.pict.nan.,0.10749799945815079,0.26636426296146504,0.0,1.0,1.0,True,context1.refrigerator.pict.wallet.,False,1.0,0.4864549840730255,0.3,0.3,3.0,1.0725099360559163,0.8225349718334861
67,13148,120,computer.pict,nan,low,old,test,68,2197,fake,high,high,high,low,1.5,high2,fam,0.0,1.0,0.0,1.0,3697,453.43899999999996,context1,1.0,context1.computer.pict.nan.,0.11004000628735892,0.27090732031537296,0.0,1.0,1.0,True,context1.computer.pict.mechanic.,False,1.0,0.48963512422076105,0.3,0.3,3.0,1.0671693372582276,0.8564941096067975
70,13151,120,flag4.pict,nan,low,old,test,71,731,fake,low,low,high,high,-0.5,low1,rem,1.0,0.0,0.0,1.0,2231,462.93699999999995,context1,1.0,context1.flag4.pict.nan.,0.10600790786614138,0.2611702645698191,0.0,1.0,1.0,True,context1.flag4.pict.caravan.,False,1.0,0.49000671651335426,0.3,0.3,3.0,1.0665487344584288,0.8004470358052121
73,13154,120,pepper.pict,nan,high,old,test,74,918,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2418,472.082,context1,1.0,context1.pepper.pict.nan.,0.10978238333016466,0.27107650351135437,0.0,1.0,1.0,True,context1.pepper.pict.school.,False,1.0,0.48975355245794805,0.3,0.3,3.0,1.0669758053750806,0.8532670593310799
74,13155,120,salad.pict,nan,low,old,test,75,3157,fake,high,high,high,high,2.5,high3,new,0.0,0.0,1.0,0.0,4657,474.5,context1,0.0,context1.salad.pict.nan.,0.11057875273104799,0.27244618053969755,0.0,1.0,1.0,True,context1.salad.pict.stair.,False,1.0,0.4907123263777882,0.3,0.3,3.0,1.0653688796087863,0.8630867231488484
75,13156,120,cheese.pict,nan,high,old,test,76,733,fake,high,high,high,low,1.5,high2,rem,1.0,0.0,0.0,1.0,2233,479.157,context1,1.0,context1.cheese.pict.nan.,0.10740293083133251,0.2670386244850102,0.0,1.0,1.0,True,context1.cheese.pict.floor.,False,1.0,0.48692703713950714,0.3,0.3,3.0,1.071719734228664,0.8211736045545392
77,13158,120,bacon.pict,nan,low,old,test,78,738,fake,low,low,high,low,-0.5,low1,rem,1.0,0.0,0.0,1.0,2238,485.50699999999995,context1,1.0,context1.bacon.pict.nan.,0.0875373313511861,0.21894533451990464,0.0,1.0,1.0,True,context1.bacon.pict.poison.,False,1.0,0.48456422891378537,0.3,0.3,3.0,1.0757050157722692,0.4319708742268247
81,13162,120,knife.pict,nan,high,old,test,82,667,fake,high,high,high,low,1.5,high2,rem,1.0,0.0,0.0,1.0,2167,497.72799999999995,context1,1.0,context1.knife.pict.nan.,0.10506672406656357,0.26324371539600105,0.0,1.0,1.0,True,context1.knife.pict.block.,False,1.0,0.4842706007772007,0.3,0.3,3.0,1.076199685345787,0.7856798166064959
82,13163,120,binoculars.pict,nan,high,old,test,83,640,fake,low,low,high,low,-0.5,low1,rem,1.0,0.0,0.0,1.0,2140,499.895,context1,1.0,context1.binoculars.pict.nan.,0.10696023719406239,0.266564222853588,0.0,1.0,1.0,True,context1.binoculars.pict.audience.,False,1.0,0.48659495599751157,0.3,0.3,3.0,1.0722737854031923,0.8147480722210039
84,13165,120,pencil.pict,nan,low,old,test,85,791,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2291,505.48499999999996,context1,1.0,context1.pencil.pict.nan.,0.10397876808284698,0.26152775470342476,0.0,1.0,1.0,True,context1.pencil.pict.leaflet.,False,1.0,0.4830694282923973,0.3,0.3,3.0,1.078235297226028,0.7678423574078659
85,13166,120,elephant.pict,nan,low,old,test,86,584,fake,high,high,high,low,1.5,high2,rem,1.0,0.0,0.0,1.0,2084,507.77599999999995,context1,1.0,context1.elephant.pict.nan.,0.10660650854258817,0.26614599916303333,0.0,1.0,1.0,True,context1.elephant.pict.singer.,False,1.0,0.4863021994141233,0.3,0.3,3.0,1.0727676958966295,0.8095121255574622
89,13170,120,pot2.pict,nan,high,old,test,90,3180,fake,low,low,low,low,-2.5,low3,fam,0.0,1.0,0.0,1.0,4680,521.531,context1,1.0,context1.pot2.pict.nan.,0.1065648248781669,0.26636586044716676,0.0,1.0,1.0,True,context1.pot2.pict.crowd.,False,1.0,0.48645610231301667,0.3,0.3,3.0,1.0725124448953811,0.8088891879491686
91,13172,120,scissors.pict,nan,high,old,test,92,795,fake,high,high,low,low,0.5,high1,new,0.0,0.0,1.0,0.0,2295,529.9599999999999,context1,0.0,context1.scissors.pict.nan.,0.10614042050740732,0.2656877122462039,0.0,1.0,1.0,True,context1.scissors.pict.dress.,False,1.0,0.4859813985723427,0.3,0.3,3.0,1.0733121201834233,0.8024758424107452
94,13175,120,dice.pict,nan,high,old,test,95,1237,fake,high,high,low,high,0.5,high1,rem,1.0,0.0,0.0,1.0,2737,539.3299999999999,context1,1.0,context1.dice.pict.nan.,0.10375989811035853,0.2615880544903029,0.0,1.0,1.0,True,context1.dice.pict.valley.,False,1.0,0.483111638143212,0.3,0.3,3.0,1.078163784696255,0.7641566055101604
96,13177,120,chair2.pict,nan,high,old,test,97,2883,fake,low,low,low,low,-2.5,low3,fam,0.0,1.0,0.0,1.0,4383,545.97,context1,1.0,context1.chair2.pict.nan.,0.10153863045073472,0.2577047520815427,0.0,1.0,1.0,True,context1.chair2.pict.market.,False,1.0,0.4803933264570799,0.3,0.3,3.0,1.082784934830057,0.7249880584843422
97,13178,120,boots.pict,nan,high,old,test,98,1256,fake,low,low,high,high,-0.5,low1,rem,1.0,0.0,0.0,1.0,2756,550.353,context1,1.0,context1.boots.pict.nan.,0.10208461451270255,0.25871823694946106,0.0,1.0,1.0,True,context1.boots.pict.machine.,False,1.0,0.4811027658646227,0.3,0.3,3.0,1.0815768733332,0.734904644267352
98,13179,120,gloves.pict,nan,low,old,test,99,583,fake,high,high,high,low,1.5,high2,rem,1.0,0.0,0.0,1.0,2083,553.1089999999999,context1,1.0,context1.gloves.pict.nan.,0.10214265064033336,0.25882210970643954,0.0,1.0,1.0,True,context1.gloves.pict.steeple.,False,1.0,0.4811754767945076,0.3,0.3,3.0,1.0814512711593842,0.7359479618393834
101,13182,120,printer.pict,nan,high,old,test,102,3323,fake,low,low,low,low,-2.5,low3,new,0.0,0.0,1.0,0.0,4823,563.312,context1,0.0,context1.printer.pict.nan.,0.10099820208421598,0.2569202954384844,0.0,1.0,1.0,True,context1.printer.pict.morning.,False,1.0,0.47984420680693907,0.3,0.3,3.0,1.083721590686976,0.7149957331278188
105,13186,120,flower.pict,nan,low,old,test,106,2274,fake,low,low,low,high,-1.5,low2,fam,0.0,1.0,0.0,1.0,3774,579.3199999999999,context1,1.0,context1.flower.pict.nan.,0.07666774289179096,0.19563138872709568,0.0,1.0,1.0,True,context1.flower.pict.bayonet.,False,1.0,0.4788016315128003,0.3,0.3,3.0,1.0855019672428445,0.22111924135603467
106,13187,120,briefcase.pict,nan,high,old,test,107,693,fake,low,low,low,low,-2.5,low3,rem,1.0,0.0,0.0,1.0,2193,583.0939999999999,context1,1.0,context1.briefcase.pict.nan.,0.10230320868250886,0.2594131611244836,0.0,1.0,1.0,True,context1.briefcase.pict.college.,False,1.0,0.48158921278713845,0.3,0.3,3.0,1.0807490127898918,0.7388233784752453
108,13189,120,stethoscope.pict,nan,high,old,test,109,1031,fake,high,high,low,low,0.5,high1,new,0.0,0.0,1.0,0.0,2531,588.704,context1,0.0,context1.stethoscope.pict.nan.,0.09981180295034713,0.25499785393966373,0.0,1.0,1.0,True,context1.stethoscope.pict.hospital.,False,1.0,0.4784984977577646,0.3,0.3,3.0,1.0860198249164636,0.6924724205352795
109,13190,120,shoes.pict,nan,low,old,test,110,1755,fake,low,low,low,high,-1.5,low2,new,0.0,0.0,1.0,0.0,3255,591.235,context1,0.0,context1.shoes.pict.nan.,0.08804394792419018,0.22364462938227714,0.0,1.0,1.0,True,context1.shoes.pict.bouquet.,False,1.0,0.48095981508315755,0.3,0.3,3.0,1.0818176873039351,0.442935602097807
115,13196,120,sheep.pict,nan,high,old,test,116,794,fake,low,low,high,low,-0.5,low1,rem,1.0,0.0,0.0,1.0,2294,608.894,context1,1.0,context1.sheep.pict.nan.,0.09950342511377748,0.25466703745171243,0.0,1.0,1.0,True,context1.sheep.pict.husband.,False,1.0,0.47826692621619865,0.3,0.3,3.0,1.0864167379320526,0.6864922120383692
116,13197,120,stereo.pict,nan,high,old,test,117,864,fake,high,high,low,high,0.5,high1,rem,1.0,0.0,0.0,1.0,2364,611.188,context1,1.0,context1.stereo.pict.nan.,0.09908069818547026,0.2538528997809973,0.0,1.0,1.0,True,context1.stereo.pict.office.,False,1.0,0.47769702984669804,0.3,0.3,3.0,1.0873893858404422,0.6782144432312475
117,13198,120,umbrella.pict,nan,low,old,test,118,1983,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,3483,613.552,context1,1.0,context1.umbrella.pict.nan.,0.09973918344165274,0.2547976895025586,0.0,1.0,1.0,True,context1.umbrella.pict.stripe.,False,1.0,0.47903735446143436,0.3,0.3,3.0,1.0850961907154888,0.6910686672465346
118,13199,120,grill.pict,nan,high,old,test,119,3935,fake,low,low,low,high,-1.5,low2,new,0.0,0.0,1.0,0.0,5435,617.035,context1,0.0,context1.grill.pict.nan.,0.09982567310478298,0.2553252942691416,0.0,1.0,1.0,True,context1.grill.pict.record.,False,1.0,0.4787277059883991,0.3,0.3,3.0,1.0856279107018443,0.692740214658017
40,13241,121,balloons.pict,nan,high,old,test,41,1877,fake,low,low,low,low,-2.5,low3,new,0.0,0.0,1.0,0.0,3377,388.697,context1,0.0,context1.balloons.pict.nan.,0.12064930576561768,0.283909201644952,0.0,1.0,1.0,True,context1.balloons.pict.chief.,False,1.0,0.4987364411514663,0.3,0.3,3.0,1.052074854904376,0.9502684743769488
41,13242,121,skates.pict,nan,high,old,test,42,1166,fake,high,high,low,high,0.5,high1,rem,1.0,0.0,0.0,1.0,2666,392.07399999999996,context1,1.0,context1.skates.pict.nan.,0.1173424676126603,0.278769124435372,0.0,1.0,1.0,True,context1.skates.pict.wheel.,False,1.0,0.4951383871047604,0.3,0.3,3.0,1.058010304465331,0.928651292316228
42,13243,121,bike.pict,nan,low,old,test,43,1127,fake,low,low,low,high,-1.5,low2,fam,0.0,1.0,0.0,1.0,2627,394.73999999999995,context1,1.0,context1.bike.pict.nan.,0.11521231711252986,0.2754692162905263,0.0,1.0,1.0,True,context1.bike.pict.napkin.,False,1.0,0.49282845140336834,0.3,0.3,3.0,1.0618422116204655,0.9113012871444376
44,13245,121,pumpkins.pict,nan,high,old,test,45,1617,fake,low,low,low,nan,-1.5,low2,rem,1.0,0.0,0.0,1.0,3117,400.08799999999997,context1,1.0,context1.pumpkins.pict.nan.,0.11307996240094408,0.27251761600502766,0.0,1.0,1.0,True,context1.pumpkins.pict.block.,False,1.0,0.4907623312035193,0.3,0.3,3.0,1.0652866620272454,0.8909662051584779
47,13248,121,raspberry.pict,nan,low,old,test,48,1384,fake,low,low,low,high,-1.5,low2,new,0.0,0.0,1.0,0.0,2884,408.42499999999995,context1,0.0,context1.raspberry.pict.nan.,0.11653583635940555,0.27917841506796476,0.0,1.0,1.0,True,context1.raspberry.pict.morphine.,False,1.0,0.4954248905475753,0.3,0.3,3.0,1.0575339322837647,0.9224160041052697
50,13251,121,lion.pict,nan,low,old,test,51,1310,fake,low,low,high,low,-0.5,low1,new,0.0,0.0,1.0,0.0,2810,417.44399999999996,context1,0.0,context1.lion.pict.nan.,0.11590877746200996,0.2788188136213327,0.0,1.0,1.0,True,context1.lion.pict.bouquet.,False,1.0,0.49517316953493284,0.3,0.3,3.0,1.0579523945027074,0.9172894773091645
52,13253,121,gloves.pict,nan,high,old,test,53,1431,fake,high,high,high,low,1.5,high2,fam,0.0,1.0,0.0,1.0,2931,423.102,context1,1.0,context1.gloves.pict.nan.,0.11074333377853413,0.27030363056952517,0.0,1.0,1.0,True,context1.gloves.pict.frame.,False,1.0,0.48921254139866754,0.3,0.3,3.0,1.06787980121103,0.8650587537679771
55,13256,121,basket.pict,nan,high,old,test,56,1747,fake,low,low,high,high,-0.5,low1,new,0.0,0.0,1.0,0.0,3247,431.74699999999996,context1,0.0,context1.basket.pict.nan.,0.11322585109651126,0.27504458396612613,0.0,1.0,1.0,True,context1.basket.pict.paper.,False,1.0,0.4925312087762882,0.3,0.3,3.0,1.0623370586839325,0.8924561453147737
57,13258,121,mushroom.pict,nan,low,old,test,58,1283,fake,high,high,high,low,1.5,high2,rem,1.0,0.0,0.0,1.0,2783,437.92999999999995,context1,1.0,context1.mushroom.pict.nan.,0.10988276387483935,0.26958033374769197,0.0,1.0,1.0,True,context1.mushroom.pict.bayonet.,False,1.0,0.48870623362338433,0.3,0.3,3.0,1.0687287882742929,0.8545301947915689
59,13260,121,boots.pict,nan,high,old,test,60,1312,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2812,443.686,context1,1.0,context1.boots.pict.nan.,0.10863580496963395,0.26767624720732647,0.0,1.0,1.0,True,context1.boots.pict.school.,False,1.0,0.4873733730451285,0.3,0.3,3.0,1.0709671463487482,0.8383178438236688
60,13261,121,flower.pict,nan,high,old,test,61,1514,fake,low,low,low,high,-1.5,low2,new,0.0,0.0,1.0,0.0,3014,446.498,context1,0.0,context1.flower.pict.nan.,0.11040528535707039,0.2708582093726814,0.0,1.0,1.0,True,context1.flower.pict.hotel.,False,1.0,0.48960074656087693,0.3,0.3,3.0,1.0672295133460326,0.8609869928656841
61,13262,121,car.pict,nan,high,old,test,62,1450,fake,low,low,low,low,-2.5,low3,fam,0.0,1.0,0.0,1.0,2950,449.512,context1,1.0,context1.car.pict.nan.,0.10925916960203914,0.2690013324896453,0.0,1.0,1.0,True,context1.car.pict.record.,False,1.0,0.48830093274275166,0.3,0.3,3.0,1.0694089877106123,0.8465643338038551
64,13265,121,pineapple.pict,nan,high,old,test,65,1788,fake,high,high,low,high,0.5,high1,new,0.0,0.0,1.0,0.0,3288,458.215,context1,0.0,context1.pineapple.pict.nan.,0.10797744725976649,0.26708434300204187,0.0,1.0,1.0,True,context1.pineapple.pict.column.,False,1.0,0.48695904010142926,0.3,0.3,3.0,1.0716641281799015,0.8293005139076182
65,13266,121,bowl.pict,nan,high,old,test,66,1488,fake,low,low,low,low,-2.5,low3,fam,0.0,1.0,0.0,1.0,2988,461.503,context1,1.0,context1.bowl.pict.nan.,0.11094364781986268,0.27236956725583394,0.0,1.0,1.0,True,context1.bowl.pict.valley.,False,1.0,0.4906586970790837,0.3,0.3,3.0,1.0654613703897189,0.8674325375322463
66,13267,121,spoon.pict,nan,low,old,test,67,1370,fake,low,low,high,high,-0.5,low1,new,0.0,0.0,1.0,0.0,2870,464.491,context1,0.0,context1.spoon.pict.nan.,0.10869305853080632,0.2685254996094221,0.0,1.0,1.0,True,context1.spoon.pict.spike.,False,1.0,0.48796784972659546,0.3,0.3,3.0,1.069968172740756,0.8390870821000942
73,13274,121,lemon.pict,nan,low,old,test,74,1553,fake,low,low,high,low,-0.5,low1,rem,1.0,0.0,0.0,1.0,3053,487.64399999999995,context1,1.0,context1.lemon.pict.nan.,0.10972368777556805,0.27092326716538334,0.0,1.0,1.0,True,context1.lemon.pict.poison.,False,1.0,0.4896462870157683,0.3,0.3,3.0,1.0671550142502046,0.8525250660543636
75,13276,121,bride.pict,nan,low,old,test,76,4353,fake,low,low,high,high,-0.5,low1,rem,1.0,0.0,0.0,1.0,5853,493.998,context1,1.0,context1.bride.pict.nan.,0.10560156710911403,0.2638168825694935,0.0,1.0,1.0,True,context1.bride.pict.warrior.,False,1.0,0.48467181779864543,0.3,0.3,3.0,1.0755223554313882,0.794148107118924
78,13279,121,strawberry2.pict,nan,low,old,test,79,1049,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2549,506.82,context1,1.0,context1.strawberry2.pict.nan.,0.10588718145283825,0.26447936853130094,0.0,1.0,1.0,True,context1.strawberry2.pict.banker.,False,1.0,0.48513555797191066,0.3,0.3,3.0,1.074738233176798,0.7985878055775446
79,13280,121,squash.pict,nan,high,old,test,80,1754,fake,high,high,high,low,1.5,high2,fam,0.0,1.0,0.0,1.0,3254,509.36899999999997,context1,1.0,context1.squash.pict.nan.,0.10510587214323949,0.26312893602522464,0.0,1.0,1.0,True,context1.squash.pict.staff.,False,1.0,0.48419025521765724,0.3,0.3,3.0,1.0763348663585859,0.7863064474389918
83,13284,121,dog.pict,nan,high,old,test,84,2996,fake,high,high,high,high,3.5,high4,new,0.0,0.0,1.0,0.0,4496,524.316,context1,0.0,context1.dog.pict.nan.,0.10540180829703631,0.2639408671792321,0.0,1.0,1.0,True,context1.dog.pict.corner.,False,1.0,0.4847586070254624,0.3,0.3,3.0,1.075376068687795,0.791008759372485
87,13288,121,umbrella.pict,nan,high,old,test,88,998,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2498,538.478,context1,1.0,context1.umbrella.pict.nan.,0.1032184061591559,0.2601724115340193,0.0,1.0,1.0,True,context1.umbrella.pict.hospital.,False,1.0,0.4821206880738135,0.3,0.3,3.0,1.0798423906711045,0.7549008361941936
88,13289,121,bottle2.pict,nan,low,old,test,89,1301,fake,low,low,low,high,-1.5,low2,fam,0.0,1.0,0.0,1.0,2801,540.976,context1,1.0,context1.bottle2.pict.nan.,0.10602151933867011,0.2652429396919581,0.0,1.0,1.0,True,context1.bottle2.pict.satin.,False,1.0,0.48567005778437067,0.3,0.3,3.0,1.073834439802111,0.8006560074878613
89,13290,121,apple.pict,nan,low,old,test,90,2316,fake,high,high,low,high,0.5,high1,fam,0.0,1.0,0.0,1.0,3816,543.7769999999999,context1,1.0,context1.apple.pict.nan.,0.10451343472022097,0.2626538358828037,0.0,1.0,1.0,True,context1.apple.pict.boulder.,False,1.0,0.48385768511796257,0.3,0.3,3.0,1.0768985283844614,0.7767098592087622
90,13291,121,drum2.pict,nan,high,old,test,91,1243,fake,high,high,high,low,1.5,high2,rem,1.0,0.0,0.0,1.0,2743,547.593,context1,1.0,context1.drum2.pict.nan.,0.10358726422061311,0.26108688851517403,0.0,1.0,1.0,True,context1.drum2.pict.dress.,False,1.0,0.48276082196062176,0.3,0.3,3.0,1.078759079957044,0.761226856719698
92,13293,121,pencil.pict,nan,high,old,test,93,1546,fake,high,high,high,high,2.5,high3,new,0.0,0.0,1.0,0.0,3046,553.713,context1,0.0,context1.pencil.pict.nan.,0.10332548204760535,0.2607047465028607,0.0,1.0,1.0,True,context1.pencil.pict.ground.,False,1.0,0.48249332255200245,0.3,0.3,3.0,1.0792125835731285,0.7567464522594736
93,13294,121,stove.pict,nan,high,old,test,94,1746,fake,high,high,high,high,3.5,high4,new,0.0,0.0,1.0,0.0,3246,556.759,context1,0.0,context1.stove.pict.nan.,0.10325549082911983,0.2606125275391446,0.0,1.0,1.0,True,context1.stove.pict.floor.,False,1.0,0.4824287692774012,0.3,0.3,3.0,1.0793216391129936,0.7555408982262288
95,13296,121,table.pict,nan,high,old,test,96,2266,fake,high,high,high,high,2.5,high3,new,0.0,0.0,1.0,0.0,3766,563.601,context1,0.0,context1.table.pict.nan.,0.10192038289663777,0.2583257521443111,0.0,1.0,1.0,True,context1.table.pict.spring.,False,1.0,0.48082802650101775,0.3,0.3,3.0,1.0820441381830044,0.7319409433331855
97,13298,121,cannon.pict,nan,high,old,test,98,1353,fake,low,low,high,high,-0.5,low1,new,0.0,0.0,1.0,0.0,2853,571.3389999999999,context1,0.0,context1.cannon.pict.nan.,0.10069169151033343,0.2561993125635694,0.0,1.0,1.0,True,context1.cannon.pict.college.,False,1.0,0.47933951879449854,0.3,0.3,3.0,1.0845828296932922,0.7092525623816133
98,13299,121,tomato.pict,nan,low,old,test,99,1871,fake,low,low,high,low,-0.5,low1,new,0.0,0.0,1.0,0.0,3371,574.192,context1,0.0,context1.tomato.pict.nan.,0.10281174838937725,0.26000826556322437,0.0,1.0,1.0,True,context1.tomato.pict.steeple.,False,1.0,0.482005785894257,0.3,0.3,3.0,1.0800396126242306,0.7478233819933051
101,13302,121,grapes.pict,nan,low,old,test,102,1918,fake,high,high,high,high,3.5,high4,new,0.0,0.0,1.0,0.0,3418,585.242,context1,0.0,context1.grapes.pict.nan.,0.10186337961294913,0.2584389902618215,0.0,1.0,1.0,True,context1.grapes.pict.singer.,False,1.0,0.48090729318327496,0.3,0.3,3.0,1.081908877919627,0.7309083845286786
102,13303,121,dice.pict,nan,low,old,test,103,2752,fake,low,low,nan,nan,-0.5,low1,fam,0.0,1.0,0.0,1.0,4252,588.66,context1,1.0,context1.dice.pict.nan.,0.09932366085898944,0.2539091884117863,0.0,1.0,1.0,True,context1.dice.pict.pendulum.,False,1.0,0.4777364318882503,0.3,0.3,3.0,1.0873243445198408,0.6829832500106119
106,13307,121,violin.pict,nan,low,old,test,107,2472,fake,high,high,high,high,2.5,high3,fam,0.0,1.0,0.0,1.0,3972,602.8349999999999,context1,1.0,context1.violin.pict.nan.,0.0990323449115589,0.2535240395199527,0.0,1.0,1.0,True,context1.violin.pict.alley.,False,1.0,0.47746682766396686,0.3,0.3,3.0,1.0877867845130336,0.6772618323054338
107,13308,121,avocado.pict,nan,low,old,test,108,1273,fake,high,high,low,low,0.5,high1,fam,0.0,1.0,0.0,1.0,2773,606.807,context1,1.0,context1.avocado.pict.nan.,0.10134812711526613,0.2577247372645598,0.0,1.0,1.0,True,context1.avocado.pict.vault.,False,1.0,0.4804073160851918,0.3,0.3,3.0,1.0827611364587568,0.7214854842045073
108,13309,121,pot2.pict,nan,low,old,test,109,2755,fake,high,high,low,low,0.5,high1,new,0.0,0.0,1.0,0.0,4255,609.5799999999999,context1,0.0,context1.pot2.pict.nan.,0.10169091860385886,0.25834100026262513,0.0,1.0,1.0,True,context1.pot2.pict.moisture.,False,1.0,0.48083870018383756,0.3,0.3,3.0,1.0820246305535495,0.7277723171254141
111,13312,121,sock.pict,nan,high,old,test,112,1518,fake,low,low,low,low,-3.5,low4,new,0.0,0.0,1.0,0.0,3018,620.598,context1,0.0,context1.sock.pict.nan.,0.10155932542241093,0.2582057161393535,0.0,1.0,1.0,True,context1.sock.pict.mouth.,False,1.0,0.4807440012975474,0.3,0.3,3.0,1.0821863531306095,0.725367243362728
113,13314,121,guitar.pict,nan,low,old,test,114,3527,fake,high,high,high,high,3.5,high4,fam,0.0,1.0,0.0,1.0,5027,626.136,context1,1.0,context1.guitar.pict.nan.,0.09886727067610789,0.2533864727906833,0.0,1.0,1.0,True,context1.guitar.pict.stair.,False,1.0,0.4773705309534783,0.3,0.3,3.0,1.0879496806057363,0.6740009510904063
