,subject,group,condition,list,stim1,stim2,free_recall_acc,cued_recall_acc,cue_type,trial,cue_type_prioritem1,cue_type_prioritem2,cue_type_prioritem3,cue_type_prioritem4,cue_type_consec_value,cue_type_consec_lab,procedure,testtria,response,duration,extra,onset,epiname,epiA_cued_recall,epiA_free_recall,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,cued_recall_acc_pred,free_recall_acc_pred
54,12,d,control,contexta1,krieg,nan,1,1,tbr,55,tbr,tbr,tbr,tbr,2.5,tbr3,test,7,foto,3000,0,150.001,krieg.nan.contexta1.,0.69028619,0.020596404,0.208866673,0,1,0.986227043,TRUE,krieg.foto.contexta1.,FALSE,1,0.520294409,0.3,0.3,3,0.859081223,0.131198463,0.141209546
55,12,d,control,contexta1,land,nan,0.5,0,tbr,56,tbr,tbf,tbr,tbf,0.5,tbr1,test,8,westen,3000,0,153.001,land.nan.contexta1.,0.857412932,0.878638083,0.380707667,0,1,0.987380236,TRUE,land.gegenwart.contexta1.,FALSE,1,0.582200674,0.3,0.3,3,0.775100226,0.387324664,0.20509399
56,12,d,control,contexta1,wohnung,nan,0,1,tbr,57,tbf,tbr,tbf,tbf,-0.5,tbf1,test,9,stadt,3000,0,156.001,wohnung.nan.contexta1.,0.873434569,1.294559428,0.399253271,0,1,0.988238124,TRUE,wohnung.stadt.contexta1.,FALSE,1,0.57947729,0.3,0.3,3,0.77853977,0.418276533,0.24142348
57,12,d,control,contexta1,spiel,nan,0,0,tbr,58,tbf,tbf,tbf,nan,-2.5,tbf3,test,10,satz,3000,0,159.001,spiel.nan.contexta1.,0.844503129,0.818261747,0.380067047,0,1,0.988906709,TRUE,spiel.gegensatz.contexta1.,FALSE,1,0.566046933,0.3,0.3,3,0.795874647,0.36288573,0.200104412
58,12,d,control,contexta1,zeichen,nan,1,1,tbr,59,tbr,tbr,tbr,tbf,2.5,tbr3,test,11,sache,3000,0,162.001,zeichen.nan.contexta1.,0.752372877,0.088700837,0.278640027,0,1,0.989446969,TRUE,zeichen.sache.contexta1.,FALSE,1,0.536158186,0.3,0.3,3,0.836420826,0.208754066,0.145723702
59,12,d,control,contexta1,name,nan,0,0,tbr,60,tbf,tbf,tbr,tbf,-1.5,tbf2,test,12,fakulität,3000,0,165.001,name.nan.contexta1.,0.858663127,1.013415578,0.390496195,0,1,0.989896204,TRUE,name.akademie.contexta1.,FALSE,1,0.573347336,0.3,0.3,3,0.786369247,0.389717021,0.216495478
48,12,d,control,contexta2,vater,nan,1,1,tbr,49,tbr,tbr,tbf,tbf,1.5,tbr2,test,1,möglichkeit,3000,60000,132.001,vater.nan.contexta2.,0.841853296,0.439520889,0.339662529,0,1,0.898759992,TRUE,vater.möglichkeit.contexta2.,FALSE,1,0.604671124,0.3,0.3,3,0.752645077,0.357934139,0.170500487
49,12,d,control,contexta2,meinung,nan,0,0,tbr,50,tbr,tbf,tbf,tbf,0.5,tbr1,test,2,nan,3000,0,135.001,meinung.nan.contexta2.,0.885490234,1.62957368,0.40314382,0,1,0.952410858,TRUE,meinung.macht.contexta2.,FALSE,1,0.582200674,0.3,0.3,3,0.776176594,0.441916521,0.273055337
50,12,d,control,contexta2,auge,nan,1,1,tbr,51,tbf,tbf,tbf,tbr,-2.5,tbf3,test,3,einfluss,3000,0,138.001,auge.nan.contexta2.,0.893620915,1.841738373,0.409483065,0,1,0.970852168,TRUE,auge.einfluss.contexta2.,FALSE,1,0.586638146,0.3,0.3,3,0.769879361,0.457983054,0.29409838
51,12,d,control,contexta2,abkommen,nan,0,0,tbr,52,tbf,tbf,tbf,tbr,-2.5,tbf3,test,4,nan,3000,0,141.001,abkommen.nan.contexta2.,0.874844293,1.358023047,0.397397256,0,1,0.978791872,TRUE,abkommen.meer.contexta2.,FALSE,1,0.578178079,0.3,0.3,3,0.780352847,0.421027375,0.247258823
52,12,d,control,contexta2,prozent,nan,0,1,tbr,53,tbr,tbf,nan,nan,0.5,tbr1,test,5,rasen,3000,0,144.001,prozent.nan.contexta2.,0.85676815,1.015427067,0.385798383,0,1,0.982842007,TRUE,prozent.rasen.contexta2.,FALSE,1,0.570058868,0.3,0.3,3,0.790724502,0.386092481,0.216668371
53,12,d,control,contexta2,ort,nan,0,0,tbr,54,tbr,tbf,tbr,tbf,0.5,tbr1,test,6,nan,3000,0,147.001,ort.nan.contexta2.,0.84624914,0.649554107,0.365026411,0,1,0.985203514,TRUE,ort.blatt.contexta2.,FALSE,1,0.586638146,0.3,0.3,3,0.769556952,0.366161037,0.186554116
54,12,d,control,contexta2,hocker,nan,0,0,tbr,55,tbf,tbr,tbf,tbf,-0.5,tbf1,test,7,nan,3000,0,150.001,hocker.nan.contexta2.,0.883605909,1.535077033,0.405185628,0,1,0.986731449,TRUE,hocker.könig.contexta2.,FALSE,1,0.583629939,0.3,0.3,3,0.773307055,0.43820564,0.263929249
55,12,d,control,contexta2,anspruch,nan,0,0,tbr,56,tbr,tbr,tbf,tbr,1.5,tbr2,test,8,haus,3000,0,153.001,anspruch.nan.contexta2.,0.789884761,0.19164666,0.311273504,0,1,0.98780219,TRUE,anspruch.leiste.contexta2.,FALSE,1,0.57650926,0.3,0.3,3,0.782330814,0.266491363,0.152729543
56,12,d,control,contexta2,schritt,nan,0,0,tbr,57,tbr,tbf,tbf,tbf,0.5,tbr1,test,9,nan,3000,0,156.001,schritt.nan.contexta2.,0.860149362,0.828964494,0.378100635,0,1,0.988599711,TRUE,schritt.arbeit.contexta2.,FALSE,1,0.591577175,0.3,0.3,3,0.763377675,0.392566501,0.20098354
57,12,d,control,contexta2,spiegel,nan,0,0,tbr,58,tbf,tbf,tbf,tbr,-2.5,tbf3,test,10,glas,3000,0,159.001,spiegel.nan.contexta2.,0.890948186,1.702206155,0.411748209,0,1,0.989222224,TRUE,spiegel.fenster.contexta2.,FALSE,1,0.588223747,0.3,0.3,3,0.767527214,0.452692752,0.280174615
58,12,d,control,contexta2,fassade,nan,0,0,tbr,59,tbf,tbr,tbr,tbf,-0.5,tbf1,test,11,gardine,3000,0,162.001,fassade.nan.contexta2.,0.8438771,0.807069375,0.380067047,0,1,0.989726179,TRUE,fassade.girlande.contexta2.,FALSE,1,0.566046933,0.3,0.3,3,0.795865696,0.361713799,0.199187542
59,12,d,control,contexta2,mund,nan,1,1,tbr,60,tbf,nan,nan,nan,-0.5,tbf1,test,12,schrank,3000,0,165.001,mund.nan.contexta2.,0.835547147,0.706198153,0.374851536,0,1,0.990146073,TRUE,mund.schrank.contexta2.,FALSE,1,0.562396075,0.3,0.3,3,0.800669988,0.346247236,0.191038958
48,12,d,reh+att,contextb1,hälfte,nan,0,0,tbr,49,tbf,tbf,tbf,tbr,-2.5,tbf3,test,1,nan,3000,60000,132.001,hälfte.nan.contextb1.,0.878338657,1.466540173,0.397397256,0,1,0.893557681,TRUE,hälfte.klettern.contextb1.,FALSE,1,0.578178079,0.3,0.3,3,0.785915068,0.427862411,0.257408912
49,12,d,reh+att,contextb1,liebe,nan,0,1,tbr,50,tbr,tbf,tbf,tbr,0.5,tbr1,test,2,sprache,3000,0,135.001,liebe.nan.contextb1.,0.888490154,1.709214577,0.405185628,0,1,0.950150101,TRUE,liebe.sprache.contextb1.,FALSE,1,0.583629939,0.3,0.3,3,0.774487452,0.447834792,0.280866295
50,12,d,reh+att,contextb1,wesen,nan,0,0,tbr,51,tbf,nan,nan,nan,-0.5,tbf1,test,3,nan,3000,0,138.001,wesen.nan.contextb1.,0.860975326,1.098162178,0.387323246,0,1,0.969614128,TRUE,wesen.durchführung.contextb1.,FALSE,1,0.571126272,0.3,0.3,3,0.789660671,0.394152581,0.223848594
51,12,d,reh+att,contextb1,schaden,nan,0,0,tbr,52,tbr,tbf,tbf,tbf,0.5,tbr1,test,4,schädel,3000,0,141.001,schaden.nan.contextb1.,0.869611526,1.250233101,0.393847699,0,1,0.977998725,TRUE,schaden.bein.contextb1.,FALSE,1,0.575693389,0.3,0.3,3,0.783547517,0.410836965,0.237392566
52,12,d,reh+att,contextb1,stunde,nan,0,0,tbr,53,tbf,tbr,tbr,tbf,-0.5,tbf1,test,5,nan,3000,0,144.001,stunde.nan.contextb1.,0.898322552,1.961162162,0.414098111,0,1,0.98227733,TRUE,stunde.polizei.contextb1.,FALSE,1,0.589868677,0.3,0.3,3,0.765585252,0.467306821,0.30626361
53,12,d,reh+att,contextb1,arzt,nan,0,0,tbr,54,tbr,tbf,tbr,tbr,0.5,tbr1,test,6,freun,3000,0,147.001,arzt.nan.contextb1.,0.842327104,0.607519885,0.362106477,0,1,0.98477214,TRUE,arzt.klasse.contextb1.,FALSE,1,0.585108038,0.3,0.3,3,0.771478775,0.358817791,0.18326853
54,12,d,reh+att,contextb1,kaiser,nan,0,0,tbr,55,tbr,tbr,tbf,tbf,1.5,tbr2,test,7,nan,3000,0,150.001,kaiser.nan.contextb1.,0.872203219,1.281365595,0.397397256,0,1,0.986385753,TRUE,kaiser.tat.contextb1.,FALSE,1,0.578178079,0.3,0.3,3,0.78021766,0.415877021,0.240219797
55,12,d,reh+att,contextb1,behandlung,nan,0,0,tbr,56,tbr,tbf,tbr,tbf,0.5,tbr1,test,8,nan,3000,0,153.001,behandlung.nan.contextb1.,0.850892426,0.690785773,0.36919625,0,1,0.987515701,TRUE,behandlung.schrift.contextb1.,FALSE,1,0.589868677,0.3,0.3,3,0.765504359,0.374918277,0.189812169
56,12,d,reh+att,contextb1,anzahl,nan,0,0,tbr,57,tbf,tbr,tbf,tbr,-0.5,tbf1,test,9,nan,3000,0,156.001,anzahl.nan.contextb1.,0.888355243,1.640276996,0.409483065,0,1,0.988356414,TRUE,anzahl.telefon.contextb1.,FALSE,1,0.586638146,0.3,0.3,3,0.769514335,0.447568379,0.274098795
57,12,d,reh+att,contextb1,partei,nan,0,0,tbr,58,tbr,tbr,tbr,tbf,2.5,tbr3,test,10,nan,3000,0,159.001,partei.nan.contextb1.,0.826433473,0.483556481,0.355449778,0,1,0.98901176,TRUE,partei.herz.contextb1.,FALSE,1,0.575693389,0.3,0.3,3,0.783361781,0.329615295,0.173790835
58,12,d,reh+att,contextb1,gelegenheit,nan,0,0,tbr,59,tbf,tbf,tbr,tbr,-1.5,tbf2,test,11,nan,3000,0,162.001,gelegenheit.nan.contextb1.,0.854597943,0.954407653,0.387323246,0,1,0.989541475,TRUE,gelegenheit.ordner.contextb1.,FALSE,1,0.571126272,0.3,0.3,3,0.789244574,0.381953704,0.211459199
59,12,d,reh+att,contextb1,seele,nan,0,0,tbr,60,tbf,tbr,tbr,tbr,-0.5,tbf1,test,12,frieden,3000,0,165.001,seele.nan.contextb1.,0.863581611,1.094909681,0.393847699,0,1,0.989982094,TRUE,seele.presse.contextb1.,FALSE,1,0.575693389,0.3,0.3,3,0.783351361,0.399168776,0.223563794
48,12,d,reh+att,contextb2,grund,nan,0,0,tbr,49,tbr,tbr,tbr,tbr,2.5,tbr3,test,1,nan,3000,60000,132.001,grund.nan.contextb2.,0.79690019,0.223629979,0.311273504,0,1,0.898371281,TRUE,grund.urkunde.contextb2.,FALSE,1,0.570287651,0.3,0.3,3,0.795556915,0.278121159,0.154950876
49,12,d,reh+att,contextb2,geist,nan,0,0,tbr,50,tbf,nan,nan,nan,-0.5,tbf1,test,2,hoffnug,3000,0,135.001,geist.nan.contextb2.,0.864428111,1.167712603,0.388888509,0,1,0.952242396,TRUE,geist.lage.contextb2.,FALSE,1,0.572221956,0.3,0.3,3,0.788936187,0.400801627,0.229987807
50,12,d,reh+att,contextb2,umstand,nan,0,0,tbr,51,tbr,tbf,tbf,tbr,0.5,tbr1,test,3,zahn,3000,0,138.001,umstand.nan.contextb2.,0.873221641,1.332086822,0.395596382,0,1,0.970760365,TRUE,umstand.socken.contextb2.,FALSE,1,0.576917468,0.3,0.3,3,0.782169581,0.417861384,0.244864971
51,12,d,reh+att,contextb2,entscheidung,nan,0,0,tbr,52,tbr,tbr,tbf,tbf,1.5,tbr2,test,4,nan,3000,0,141.001,entscheidung.nan.contextb2.,0.872191051,1.302224271,0.395596382,0,1,0.978733469,TRUE,entscheidung.tüte.contextb2.,FALSE,1,0.576917468,0.3,0.3,3,0.781963715,0.415853325,0.24212425
52,12,d,reh+att,contextb2,dame,nan,0,0,tbr,53,tbr,tbr,tbr,tbf,2.5,tbr3,test,5,nan,3000,0,144.001,dame.nan.contextb2.,0.866606594,1.151673048,0.3909562,0,1,0.98280079,TRUE,dame.verfügung.contextb2.,FALSE,1,0.576917468,0.3,0.3,3,0.781883733,0.405011712,0.228563693
53,12,d,reh+att,contextb2,haltung,nan,0,0,tbr,54,tbr,tbf,tbf,tbf,0.5,tbr1,test,6,nan,3000,0,147.001,haltung.nan.contextb2.,0.889087465,1.427653065,0.39984041,0,1,0.985172346,TRUE,haltung.ball.contextb2.,FALSE,1,0.599149019,0.3,0.3,3,0.754163239,0.449014604,0.253746909
54,12,d,reh+att,contextb2,staat,nan,0.5,1,tbr,55,tbf,tbf,tbr,tbf,-1.5,tbf2,test,7,regierung,3000,0,150.001,staat.nan.contextb2.,0.889872066,1.695936703,0.409483065,0,1,0.986706751,TRUE,staat.regierung.contextb2.,FALSE,1,0.586638146,0.3,0.3,3,0.769535365,0.450565033,0.279556567
55,12,d,reh+att,contextb2,druck,nan,0,0,tbr,56,tbf,tbf,tbf,tbr,-2.5,tbf3,test,8,nan,3000,0,153.001,druck.nan.contextb2.,0.87696006,1.374970229,0.401167632,0,1,0.98778197,TRUE,druck.topf.contextb2.,FALSE,1,0.580817343,0.3,0.3,3,0.776844857,0.425163146,0.248829741
56,12,d,reh+att,contextb2,wissenschaft,nan,0,0,tbr,57,tbf,tbf,tbf,tbf,-2.5,tbf3,test,9,forschung,3000,0,156.001,wissenschaft.nan.contextb2.,0.898587548,1.931046607,0.416538821,0,1,0.98858276,TRUE,wissenschaft.tasse.contextb2.,FALSE,1,0.591577175,0.3,0.3,3,0.763377872,0.467832916,0.303174918
57,12,d,reh+att,contextb2,kenntnis,nan,0.5,0,tbr,58,tbf,tbf,tbr,tbr,-1.5,tbf2,test,10,nehmen,3000,0,159.001,kenntnis.nan.contextb2.,0.84864298,0.872928524,0.382862442,0,1,0.989207759,TRUE,kenntnis.wase.contextb2.,FALSE,1,0.568003709,0.3,0.3,3,0.793310555,0.370667445,0.204619002
58,12,d,reh+att,contextb2,größe,nan,0,0,tbr,59,tbr,tbf,nan,nan,0.5,tbr1,test,11,nan,3000,0,162.001,größe.nan.contextb2.,0.839922725,0.758824466,0.377400252,0,1,0.989713662,TRUE,größe.beschreibung.contextb2.,FALSE,1,0.564180177,0.3,0.3,3,0.798319534,0.354341526,0.195264409
59,12,d,reh+att,contextb2,richtung,nan,0,0,tbr,60,tbr,tbr,tbr,tbr,2.5,tbr3,test,12,nan,3000,0,165.001,richtung.nan.contextb2.,0.798341027,0.28080707,0.332390167,0,1,0.990135122,TRUE,richtung.maß.contextb2.,FALSE,1,0.570058868,0.3,0.3,3,0.79062375,0.280539985,0.158974899
48,12,d,att,contextc1,minister,nan,0,0,tbr,49,tbr,tbr,tbf,tbr,1.5,tbr2,test,1,macht,3000,60000,132.001,minister.nan.contextc1.,0.814687157,0.291536891,0.322405525,0,1,0.893263716,TRUE,minister.rolle.contextc1.,FALSE,1,0.586307057,0.3,0.3,3,0.77568302,0.30867002,0.159737609
49,12,d,att,contextc1,darstellung,nan,0,0,tbr,50,tbf,tbr,tbr,tbr,-0.5,tbf1,test,2,frau,3000,0,135.001,darstellung.nan.contextc1.,0.911944146,2.419160334,0.419785807,0,1,0.950034111,TRUE,darstellung.fluss.contextc1.,FALSE,1,0.597133686,0.3,0.3,3,0.757775011,0.494402825,0.354830191
50,12,d,att,contextc1,schüler,nan,0,0,tbr,51,tbr,tbr,tbf,tbf,1.5,tbr2,test,3,stunde,3000,0,138.001,schüler.nan.contextc1.,0.870639079,1.278817953,0.393847699,0,1,0.969560534,TRUE,schüler.leben.contextc1.,FALSE,1,0.575693389,0.3,0.3,3,0.783773736,0.412833532,0.239987751
51,12,d,att,contextc1,beutel,nan,0,1,tbr,52,tbf,tbr,tbr,tbf,-0.5,tbf1,test,4,lenkrad,3000,0,141.001,beutel.nan.contextc1.,0.892566368,1.799501853,0.409483065,0,1,0.977972378,TRUE,beutel.lenkrad.contextc1.,FALSE,1,0.586638146,0.3,0.3,3,0.769693081,0.455894781,0.28985001
53,12,d,att,contextc1,freibad,nan,0,0,tbr,54,tbr,tbf,tbr,tbr,0.5,tbr1,test,6,nan,3000,0,147.001,freibad.nan.contextc1.,0.843286633,0.620480738,0.363066006,0,1,0.984767735,TRUE,freibad.abfall.contextc1.,FALSE,1,0.585108038,0.3,0.3,3,0.771478844,0.360609628,0.184277739
54,12,d,att,contextc1,laden,nan,0,0,tbr,55,tbr,tbf,tbf,tbr,0.5,tbr1,test,7,nan,3000,0,150.001,laden.nan.contextc1.,0.85510731,0.978994561,0.385798383,0,1,0.986386358,TRUE,laden.knopf.contextc1.,FALSE,1,0.570058868,0.3,0.3,3,0.790668745,0.382923921,0.213549284
55,12,d,att,contextc1,urteil,nan,0,0,tbr,56,tbf,tbf,tbr,nan,-1.5,tbf2,test,8,gerivht,3000,0,153.001,urteil.nan.contextc1.,0.850010376,0.899587556,0.382862442,0,1,0.98751963,TRUE,urteil.finger.contextc1.,FALSE,1,0.568003709,0.3,0.3,3,0.793330639,0.373249602,0.206842414
56,12,d,att,contextc1,falle,nan,0,0,tbr,57,tbf,tbf,tbf,tbf,-2.5,tbf3,test,9,nan,3000,0,156.001,falle.nan.contextc1.,0.865508194,1.142314764,0.393847699,0,1,0.988362643,TRUE,falle.heizung.contextc1.,FALSE,1,0.575693389,0.3,0.3,3,0.783369289,0.402887563,0.227735087
57,12,d,att,contextc1,opfer,nan,0,0,tbr,58,tbr,tbf,tbf,tbf,0.5,tbr1,test,10,nan,3000,0,159.001,opfer.nan.contextc1.,0.864831394,1.125432169,0.393847699,0,1,0.989019624,TRUE,opfer.wolke.contextc1.,FALSE,1,0.575693389,0.3,0.3,3,0.783361693,0.401580151,0.226244544
58,12,d,att,contextc1,person,nan,0,0,tbr,59,tbr,tbf,tbr,tbr,0.5,tbr1,test,11,schaden,3000,0,162.001,person.nan.contextc1.,0.825072135,0.423516642,0.349501064,0,1,0.98955052,TRUE,person.schule.contextc1.,FALSE,1,0.583629939,0.3,0.3,3,0.773272873,0.327158621,0.169314596
59,12,d,att,contextc1,winter,nan,0,0,tbr,60,tbr,tbr,tbf,tbr,1.5,tbr2,test,12,nan,3000,0,165.001,winter.nan.contextc1.,0.784596471,0.17383876,0.30964574,0,1,0.989991998,TRUE,winter.marke.contextc1.,FALSE,1,0.569101495,0.3,0.3,3,0.791870672,0.257890308,0.151501933
48,12,d,att,contextc2,mutter,nan,0,0,tbr,49,tbr,tbf,tbr,tbr,0.5,tbr1,test,1,blatt,3000,60000,132.001,mutter.nan.contextc2.,0.861230543,0.848918594,0.371316927,0,1,0.893758811,TRUE,mutter.papier.contextc2.,FALSE,1,0.591577175,0.3,0.3,3,0.769081526,0.394643025,0.202628754
49,12,d,att,contextc2,gesetz,nan,0.5,0,tbr,50,tbr,tbf,tbr,tbr,0.5,tbr1,test,2,lage,3000,0,135.001,gesetz.nan.contextc2.,0.881838838,1.155459845,0.385646607,0,1,0.950224929,TRUE,gesetz.fräulein.contextc2.,FALSE,1,0.603467369,0.3,0.3,3,0.750113542,0.434730597,0.228899467
50,12,d,att,contextc2,schreibtisch,nan,0,0,tbr,51,tbf,tbr,tbr,tbf,-0.5,tbf1,test,3,nan,3000,0,138.001,schreibtisch.nan.contextc2.,0.884332491,1.588592001,0.40314382,0,1,0.969644585,TRUE,schreibtisch.stelle.contextc2.,FALSE,1,0.582200674,0.3,0.3,3,0.775489878,0.439635904,0.269078358
51,12,d,att,contextc2,zukunft,nan,0,0,tbr,52,tbf,tbr,tbr,tbf,-0.5,tbf1,test,4,nan,3000,0,141.001,zukunft.nan.contextc2.,0.889371778,1.710203663,0.407297198,0,1,0.978009852,TRUE,zukunft.hilfe.contextc2.,FALSE,1,0.585108038,0.3,0.3,3,0.77160744,0.449576338,0.280963977
52,12,d,att,contextc2,richter,nan,0,0,tbr,53,tbr,tbf,tbf,tbr,0.5,tbr1,test,5,haft,3000,0,144.001,richter.nan.contextc2.,0.862253918,0.868248144,0.376923163,0,1,0.982278655,TRUE,richter.konferenz.contextc2.,FALSE,1,0.591577175,0.3,0.3,3,0.763471781,0.396611291,0.204230123
53,12,d,att,contextc2,gefahr,nan,0.5,0,tbr,54,tbr,tbf,tbr,tbr,0.5,tbr1,test,6,nan,3000,0,147.001,gefahr.nan.contextc2.,0.875745844,1.362087549,0.399253271,0,1,0.984767921,TRUE,gefahr.zahn.contextc2.,FALSE,1,0.57947729,0.3,0.3,3,0.778587659,0.422788635,0.247635098
54,12,d,att,contextc2,soldat,nan,0,0,tbr,55,tbr,tbf,tbf,tbf,0.5,tbr1,test,7,nan,3000,0,150.001,soldat.nan.contextc2.,0.85736286,1.014264557,0.387323246,0,1,0.986378152,TRUE,soldat.bericht.contextc2.,FALSE,1,0.571126272,0.3,0.3,3,0.789283516,0.387228934,0.21656844
55,12,d,att,contextc2,wagen,nan,0,0,tbr,56,tbf,tbr,tbr,tbf,-0.5,tbf1,test,8,nan,3000,0,153.001,wagen.nan.contextc2.,0.895794287,1.855056959,0.414098111,0,1,0.987505931,TRUE,wagen.decke.contextc2.,FALSE,1,0.589868677,0.3,0.3,3,0.765504483,0.462290486,0.295443976
56,12,d,att,contextc2,freiheit,nan,0,0,tbr,57,tbf,tbf,tbr,tbr,-1.5,tbf2,test,9,nan,3000,0,156.001,freiheit.nan.contextc2.,0.882099708,1.485043598,0.405185628,0,1,0.988345213,TRUE,freiheit.reihe.contextc2.,FALSE,1,0.583629939,0.3,0.3,3,0.773286494,0.4352433,0.259160973
57,12,d,att,contextc2,nation,nan,0,0,tbr,58,tbf,tbr,tbr,tbf,-0.5,tbf1,test,10,nan,3000,0,159.001,nation.nan.contextc2.,0.852981952,0.934272559,0.385798383,0,1,0.988999605,TRUE,nation.auffassung.contextc2.,FALSE,1,0.570058868,0.3,0.3,3,0.790635862,0.378880577,0.209756511
58,12,d,att,contextc2,schwester,nan,0,0,tbr,59,tbf,tbf,tbf,tbf,-2.5,tbf3,test,11,nan,3000,0,162.001,schwester.nan.contextc2.,0.8438771,0.807069375,0.380067047,0,1,0.989528688,TRUE,schwester.entwicklung.contextc2.,FALSE,1,0.566046933,0.3,0.3,3,0.79586779,0.361713799,0.199187542
59,12,d,att,contextc2,schlüssel,nan,0,0,tbr,60,tbr,tbf,tbr,tbr,0.5,tbr1,test,12,position,3000,0,165.001,schlüssel.nan.contextc2.,0.849556911,0.878606338,0.384312035,0,1,0.989968899,TRUE,schlüssel.weg.contextc2.,FALSE,1,0.569018425,0.3,0.3,3,0.791979107,0.372392652,0.205091347
48,12,d,reh,contextd1,feind,nan,0,0,tbr,49,tbr,tbr,tbr,tbf,2.5,tbr3,test,1,nan,3000,60000,132.001,feind.nan.contextd1.,0.880798966,1.469776765,0.397126,0,1,0.895421079,TRUE,feind.bewusstsein.contextd1.,FALSE,1,0.582200674,0.3,0.3,3,0.78060995,0.432687965,0.257714935
49,12,d,reh,contextd1,tanne,nan,0,0,tbr,50,tbr,tbr,tbf,tbr,1.5,tbr2,test,2,nan,3000,0,135.001,tanne.nan.contextd1.,0.798266739,0.226031262,0.312959054,0,1,0.950975393,TRUE,tanne.geige.contextd1.,FALSE,1,0.577944368,0.3,0.3,3,0.781649638,0.280415026,0.155118509
50,12,d,reh,contextd1,antrag,nan,0,0,tbr,51,tbr,tbf,tbr,tbr,0.5,tbr1,test,3,recht,3000,0,138.001,antrag.nan.contextd1.,0.843243175,0.631662798,0.361100294,0,1,0.970079135,TRUE,antrag.sport.contextd1.,FALSE,1,0.583629939,0.3,0.3,3,0.77367473,0.360528408,0.185151215
51,12,d,reh,contextd1,kirche,nan,0,1,tbr,52,tbr,tbf,tbf,tbf,0.5,tbr1,test,4,zimmer,3000,0,141.001,kirche.nan.contextd1.,0.869611526,1.250233101,0.393847699,0,1,0.978307107,TRUE,kirche.zimmer.contextd1.,FALSE,1,0.575693389,0.3,0.3,3,0.783540628,0.410836965,0.237392566
52,12,d,reh,contextd1,kreis,nan,0.5,0,tbr,53,tbr,tbf,tbf,tbf,0.5,tbr1,test,5,verwaltung,3000,0,144.001,kreis.nan.contextd1.,0.89607808,1.706367887,0.407187678,0,1,0.982505176,TRUE,kreis.erkenntnis.contextd1.,FALSE,1,0.597133686,0.3,0.3,3,0.756655162,0.462853277,0.280585248
53,12,d,reh,contextd1,erfahrung,nan,0,0,tbr,54,tbf,tbf,tbf,tbr,-2.5,tbf3,test,6,nan,3000,0,147.001,erfahrung.nan.contextd1.,0.860481175,1.070594609,0.388888509,0,1,0.98495282,TRUE,erfahrung.sand.contextd1.,FALSE,1,0.572221956,0.3,0.3,3,0.787885941,0.39320346,0.221441223
54,12,d,reh,contextd1,tür,nan,0,0,tbr,55,tbr,tbr,tbf,tbf,1.5,tbr2,test,7,tor,3000,0,150.001,tür.nan.contextd1.,0.833239294,0.438479724,0.347340704,0,1,0.986535923,TRUE,tür.theorie.contextd1.,FALSE,1,0.595204162,0.3,0.3,3,0.758946483,0.342005831,0.170423177
55,12,d,reh,contextd1,natur,nan,0,0,tbr,56,tbf,tbr,tbr,tbr,-0.5,tbf1,test,8,nan,3000,0,153.001,natur.nan.contextd1.,0.866224803,1.160466519,0.393847699,0,1,0.987644599,TRUE,natur.blick.contextd1.,FALSE,1,0.575693389,0.3,0.3,3,0.783378097,0.404273062,0.22934383
57,12,d,reh,contextd1,gefühl,nan,0,0,tbr,58,tbr,nan,nan,nan,0.5,tbr1,test,10,bauch,3000,0,159.001,gefühl.nan.contextd1.,0.840545824,0.769298193,0.377400252,0,1,0.989112887,TRUE,gefühl.wert.contextd1.,FALSE,1,0.564180177,0.3,0.3,3,0.798326037,0.355499658,0.196112088
58,12,d,reh,contextd1,kopf,nan,0,0,tbr,59,tbr,tbr,tbf,tbf,1.5,tbr2,test,11,nan,3000,0,162.001,kopf.nan.contextd1.,0.850155776,0.890258596,0.384312035,0,1,0.989632988,TRUE,kopf.leitung.contextd1.,FALSE,1,0.569018425,0.3,0.3,3,0.79198261,0.373524509,0.20606274
59,12,d,reh,contextd1,organisation,nan,0,0,tbr,60,tbf,tbf,tbf,tbf,-2.5,tbf3,test,12,nan,3000,0,165.001,organisation.nan.contextd1.,0.880136358,1.422264687,0.405185628,0,1,0.990065751,TRUE,organisation.statue.contextd1.,FALSE,1,0.583629939,0.3,0.3,3,0.773267504,0.431387334,0.253241652
48,12,d,reh,contextd2,rat,nan,0,0,tbr,49,tbr,tbf,tbf,tbf,0.5,tbr1,test,1,nan,3000,60000,132.001,rat.nan.contextd2.,0.897411893,1.627598468,0.399827351,0,1,0.896250817,TRUE,rat.stein.contextd2.,FALSE,1,0.603467369,0.3,0.3,3,0.754349724,0.46549934,0.272862991
50,12,d,reh,contextd2,kosten,nan,0,0,tbr,51,tbr,nan,nan,nan,0.5,tbr1,test,3,nan,3000,0,138.001,kosten.nan.contextd2.,0.860975326,1.098162178,0.387323246,0,1,0.97028235,TRUE,kosten.jahr.contextd2.,FALSE,1,0.571126272,0.3,0.3,3,0.789640138,0.394152581,0.223848594
51,12,d,reh,contextd2,kind,nan,0,0,tbr,52,tbr,tbf,tbr,tbr,0.5,tbr1,test,4,haltung,3000,0,141.001,kind.nan.contextd2.,0.864658813,1.156307192,0.390496195,0,1,0.978439991,TRUE,kind.gericht.contextd2.,FALSE,1,0.573347336,0.3,0.3,3,0.786554693,0.401246941,0.228974638
