,Unnamed: 0,subject,list,trial,stim1,freq,acc,nominal.sp,composition,freq_prioritem1,freq_prioritem,freq_prioritem2,freq_prioritem3,freq_consec_value,freq_consec_lab,source,procedure,duration,onset,testtype,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,wmAvailable,wmSpent,acc_pred
29,11038,22,context9,30,beau,low,0,8,pure,low,low,low,low,-3.5,low4,original,test,3000,855.001,free_recall,context9.beau.,0.3801348157969581,0.33749287056902,0.530005703544784,1.0,0.9830631965004182,False,context9.beau.,True,1.0,0.5555165962725759,2.8,0.6050963157111227,0.30819732869486743
30,11039,22,context9,31,lair,low,0,3,pure,low,low,low,nan,-1.5,low2,original,test,3000,858.001,free_recall,context9.lair.,0.4002174783809084,0.3595792153259273,0.5123366277392581,1.0,0.9835415621585335,False,context9.lair.,True,1.0,0.5150936669953217,2.8,0.6482821685891199,0.32890365445813646
31,11040,22,context9,32,watt,low,0,6,pure,low,low,low,low,-3.5,low4,original,test,3000,861.001,free_recall,context9.watt.,0.32251613751889296,0.28232768732145114,0.5741378501428391,1.0,0.9839910078682113,False,context9.watt.,True,1.0,0.5132671437654485,2.8,0.7183287679061499,0.25224495098212063
16,11281,23,context1,17,sense,high,0,12,pure,high,high,high,high,3.5,high4,original,test,3000,48.001,free_recall,context1.sense.,0.5503010231912555,0.4856779537580188,0.41145763699358495,1.0,0.9718623311678009,False,context1.sense.,True,1.0,0.6914065780482651,2.694468516477723,0.31673474556990877,0.4962850570204536
17,11282,23,context1,18,night,high,0,13,pure,high,high,high,high,3.5,high4,original,test,3000,51.001,free_recall,context1.night.,0.5495142781916658,0.4856779537580188,0.41145763699358495,1.0,0.9732953866663862,False,context1.night.,True,1.0,0.6914067722548113,2.8,0.3166842617329897,0.4953782666355053
18,11283,23,context1,19,chief,high,0,9,pure,high,high,high,high,3.5,high4,original,test,3000,54.001,free_recall,context1.chief.,0.4892828428961869,0.4311663725691163,0.455066901944707,1.0,0.9745763465632968,False,context1.chief.,True,1.0,0.6586527408540266,2.8,0.3980120748596597,0.4263754963190891
19,11284,23,context1,20,game,high,1,2,pure,high,high,nan,nan,0.5,high1,original,test,3000,57.001,free_recall,context1.game.,0.4421301533440638,0.3888881438503569,0.48888948491971446,1.0,0.9757288237785016,False,context1.game.,True,1.0,0.6333328863016712,2.8,0.45987388742403823,0.373784719470975
20,11285,23,context1,21,field,high,1,6,pure,high,high,high,high,3.5,high4,original,test,3000,60.001,free_recall,context1.field.,0.4548339048701943,0.40159988270164126,0.478720093838687,1.0,0.9767717254286914,False,context1.field.,True,1.0,0.6408529565650317,2.8,0.44102442958617516,0.3877678845842246
21,11286,23,context1,22,group,high,0,11,pure,high,high,high,high,3.5,high4,original,test,3000,63.001,free_recall,context1.group.,0.4781274935409193,0.4240565560457281,0.4607547551634175,1.0,0.9777203775658948,False,context1.group.,True,1.0,0.6543618139565551,2.8,0.4082116541748489,0.41377680304100384
22,11287,23,context1,23,growth,high,1,16,pure,high,high,high,high,3.5,high4,original,test,3000,66.001,free_recall,context1.growth.,0.5145049952887468,0.4586209656715585,0.4331032274627532,1.0,0.9785873405905352,False,context1.growth.,True,1.0,0.6183643193241406,2.8,0.4223956126739691,0.45511986893224066
23,11288,23,context1,24,book,high,0,7,pure,high,high,high,high,3.5,high4,original,test,3000,69.001,free_recall,context1.book.,0.44237357503062746,0.39283428580415686,0.48573257135667447,1.0,0.9793830105518334,False,context1.book.,True,1.0,0.6357005689810344,2.8,0.4538493872964896,0.37405116715561326
25,11290,23,context1,26,time,high,0,4,pure,high,high,high,high,2.5,high3,original,test,3000,75.001,free_recall,context1.time.,0.4213644468141544,0.37531551898958104,0.4997475848083352,1.0,0.9807938267398213,False,context1.time.,True,1.0,0.6251893113937486,2.8,0.48037541566579517,0.3512887515008732
26,11291,23,context1,27,girl,high,1,15,pure,high,high,high,high,3.5,high4,original,test,3000,78.001,free_recall,context1.girl.,0.46607718706419926,0.41765114527724534,0.4658790837782038,1.0,0.9814224827363381,False,context1.girl.,True,1.0,0.6505906871663472,2.8,0.4173044349082725,0.4002667591375656
27,11292,23,context1,28,view,high,1,5,pure,high,high,high,high,3.5,high4,original,test,3000,81.001,free_recall,context1.view.,0.41641458835012485,0.3723679893862959,0.5021056084909633,1.0,0.9820073323289663,False,context1.view.,True,1.0,0.6207576263765594,2.8,0.48818957687036396,0.3459990835947693
28,11293,23,context1,29,house,high,1,14,pure,high,high,high,high,3.5,high4,original,test,3000,84.001,free_recall,context1.house.,0.4469860144471851,0.40159988270164126,0.478720093838687,1.0,0.9825529258675523,False,context1.house.,True,1.0,0.6409599296209847,2.8,0.4407479553080069,0.3791111521711764
29,11294,23,context1,30,case,high,1,3,pure,high,high,high,nan,1.5,high2,original,test,3000,87.001,free_recall,context1.case.,0.4034819338544826,0.3619124251778547,0.5104700598577162,1.0,0.9830631965004183,False,context1.case.,True,1.0,0.6171474551066435,2.8,0.5011479990568188,0.33232191101273456
30,11295,23,context1,31,side,high,0,10,pure,high,high,high,high,3.5,high4,original,test,3000,90.001,free_recall,context1.side.,0.4203917596342594,0.3784230586902384,0.4972615530478093,1.0,0.9835415621585333,False,context1.side.,True,1.0,0.6270538349804315,2.8,0.4755471783190659,0.350246973195254
31,11296,23,context1,32,name,high,0,8,pure,high,high,high,high,3.5,high4,original,test,3000,93.001,free_recall,context1.name.,0.41010471274168503,0.3695658832419759,0.5043472934064193,1.0,0.9839910078682111,False,context1.name.,True,1.0,0.6217395299451856,2.8,0.48918286953109574,0.33929947990742104
16,11569,23,context10,17,sun,high,0,5,mixed,high,high,high,low,1.5,high2,original,test,3000,912.001,free_recall,context10.sun.,0.4760894721217937,0.4176511452772454,0.4658790837782038,1.0,0.9718623311678009,False,context10.sun.,True,1.0,0.650480917191183,1.4685010986371048,0.4177159701373677,0.4114842475485072
17,11570,23,context10,18,pail,low,1,9,mixed,low,low,high,low,-0.5,low1,original,test,3000,915.001,free_recall,context10.pail.,0.4985827542135398,0.4391385275639406,0.44868917794884755,1.0,0.9732953866663862,False,context10.pail.,True,1.0,0.5613746104656604,2.400785128499737,0.5155676612575065,0.4369369990061698
18,11571,23,context10,19,kink,low,1,15,mixed,high,high,low,low,0.5,high1,original,test,3000,918.001,free_recall,context10.kink.,0.48795638645290373,0.42387377094522627,0.460900983243819,1.0,0.9745763465632968,False,context10.kink.,True,1.0,0.6097653414437983,2.8,0.43621128470309534,0.42487320806013107
19,11572,23,context10,20,car,high,1,3,mixed,low,low,high,nan,-0.5,low1,original,test,3000,921.001,free_recall,context10.car.,0.44633529750880685,0.39283428580415686,0.48573257135667447,1.0,0.9757288237785017,False,context10.car.,True,1.0,0.6357005714824941,2.8,0.45395436334203787,0.37839601714187443
20,11573,23,context10,21,wad,low,0,8,mixed,high,high,low,high,0.5,high1,original,test,3000,924.001,free_recall,context10.wad.,0.4658758938484436,0.41183114616102795,0.47053508307117764,1.0,0.9767717254286913,False,context10.wad.,True,1.0,0.5483501929460362,2.8,0.5561210298000401,0.4000420440461278
21,11574,23,context10,22,feet,high,0,7,mixed,low,low,high,high,-0.5,low1,original,test,3000,927.001,free_recall,context10.feet.,0.45369006593463496,0.40159988270164126,0.478720093838687,1.0,0.9777203775658949,False,context10.feet.,True,1.0,0.6409592460487952,2.8,0.4408716281526087,0.3865025630751501
22,11575,23,context10,23,filth,low,0,12,mixed,low,low,high,low,-0.5,low1,original,test,3000,930.001,free_recall,context10.filth.,0.4208838422628328,0.36796826221895046,0.5056253902248397,1.0,0.9785873405905352,False,context10.filth.,True,1.0,0.5812063953744411,2.8,0.5431100729686613,0.3507738688013152
23,11576,23,context10,24,god,high,1,4,mixed,high,high,low,high,0.5,high1,original,test,3000,933.001,free_recall,context10.god.,0.43010676390533714,0.3817074326742951,0.4946340538605639,1.0,0.9793830105518334,False,context10.god.,True,1.0,0.6290244596045771,2.8,0.4706346712157297,0.36070140359324304
24,11577,23,context10,25,thought,high,1,14,mixed,low,low,low,low,-2.5,low3,original,test,3000,936.001,free_recall,context10.thought.,0.4748798347489829,0.4240565560457281,0.4607547551634175,1.0,0.9801160693873133,False,context10.thought.,True,1.0,0.6544339336274368,2.8,0.408065389692994,0.4101249577615364
25,11578,23,context10,26,fir,low,0,6,mixed,high,high,high,high,2.5,high3,original,test,3000,939.001,free_recall,context10.fir.,0.42821705688279127,0.3817074326742951,0.4946340538605639,1.0,0.9807938267398213,False,context10.fir.,True,1.0,0.5105705610775613,2.8,0.6377435131239592,0.35865940466816987
27,11580,23,context10,28,street,high,0,10,mixed,low,low,low,high,-1.5,low2,original,test,3000,945.001,free_recall,context10.street.,0.4340535742241768,0.3888881438503569,0.48888948491971446,1.0,0.9820073323289662,False,context10.street.,True,1.0,0.6333328414589103,2.8,0.45970411485429624,0.3649790609506094
28,11581,23,context10,29,clam,low,0,13,mixed,low,low,low,high,-1.5,low2,original,test,3000,948.001,free_recall,context10.clam.,0.38258467940178487,0.3376661092383869,0.5298671126092905,1.0,0.9825529258675523,False,context10.clam.,True,1.0,0.5567532206586148,2.8,0.6031344012905518,0.3106925457024915
29,11582,23,context10,30,quake,low,0,11,mixed,high,high,low,low,0.5,high1,original,test,3000,951.001,free_recall,context10.quake.,0.40191620126047944,0.35870914003322346,0.5130326879734213,1.0,0.9830631965004183,False,context10.quake.,True,1.0,0.5264360200121272,2.8,0.631172167647807,0.33068064778217654
30,11583,23,context10,31,prow,low,0,2,mixed,high,high,nan,nan,0.5,high1,original,test,3000,954.001,free_recall,context10.prow.,0.3976700106808974,0.35734121194097246,0.5141270304472221,1.0,0.9835415621585333,False,context10.prow.,True,1.0,0.48740613326393234,2.8,0.6954140065993464,0.32624605293670284
31,11584,23,context10,32,space,high,0,16,mixed,low,low,high,low,-0.5,low1,original,test,3000,957.001,free_recall,context10.space.,0.43946941392233135,0.3970586782843897,0.4823530573724883,1.0,0.9839910078682109,False,context10.space.,True,1.0,0.6380721438697383,2.8,0.44763726074411847,0.3708762502167549
17,11602,23,context11,18,soot,low,0,7,pure,low,low,low,low,-3.5,low4,original,test,3000,1011.001,free_recall,context11.soot.,0.3718246751472857,0.313824281415343,0.5489405748677256,1.0,0.9732953866663862,False,context11.soot.,True,1.0,0.5510373877721289,2.1205697180612018,0.63181470383795,0.2997996877962611
18,11603,23,context11,19,fleece,low,1,2,pure,low,low,nan,nan,-0.5,low1,original,test,3000,1014.001,free_recall,context11.fleece.,0.4469823120887112,0.39283428580415686,0.48573257135667447,1.0,0.9745763465632968,False,context11.fleece.,True,1.0,0.5275673664970715,2.8,0.6023690635296677,0.3791070821224497
19,11604,23,context11,20,chrome,low,0,4,pure,low,low,low,low,-2.5,low3,original,test,3000,1017.001,free_recall,context11.chrome.,0.34733173479600044,0.29390312283040537,0.5648775017356756,1.0,0.9757288237785017,False,context11.chrome.,True,1.0,0.5320290620435991,2.8,0.6785886958014173,0.2756733984971854
20,11605,23,context11,21,stripe,low,0,14,pure,low,low,low,low,-3.5,low4,original,test,3000,1020.001,free_recall,context11.stripe.,0.4060134950864202,0.34838713893430395,0.5212902888525569,1.0,0.9767717254286913,False,context11.stripe.,True,1.0,0.5815115926595618,2.8,0.5540932106740526,0.33498239833054166
21,11606,23,context11,22,sash,low,1,15,pure,low,low,low,low,-3.5,low4,original,test,3000,1023.001,free_recall,context11.sash.,0.3984857443311845,0.3418298085535632,0.5265361531571495,1.0,0.9777203775658949,False,context11.sash.,True,1.0,0.5785626292974377,2.8,0.5635507410042644,0.3270961013361525
22,11607,23,context11,23,pouch,low,0,13,pure,low,low,low,low,-3.5,low4,original,test,3000,1026.001,free_recall,context11.pouch.,0.38586654190198044,0.3324242441277613,0.534060604697791,1.0,0.9785873405905352,False,context11.pouch.,True,1.0,0.5628147729584965,2.8,0.5980225260257641,0.31404884073946226
23,11608,23,context11,24,flue,low,0,10,pure,low,low,low,low,-3.5,low4,original,test,3000,1029.001,free_recall,context11.flue.,0.33786227895690457,0.28743511336658834,0.5700519093067293,1.0,0.9793830105518334,False,context11.flue.,True,1.0,0.5299720739908431,2.8,0.6874509228627332,0.2666084465324297
24,11609,23,context11,25,hump,low,0,8,pure,low,low,low,low,-3.5,low4,original,test,3000,1032.001,free_recall,context11.hump.,0.3874585224204094,0.3391429400945542,0.5286856479243566,1.0,0.9801160693873133,False,context11.hump.,True,1.0,0.557571373043541,2.8,0.6007656676903521,0.3156825072378703
25,11610,23,context11,26,cloak,low,0,11,pure,low,low,low,low,-3.5,low4,original,test,3000,1035.001,free_recall,context11.cloak.,0.37755452267415757,0.32951183520286753,0.536390531837706,1.0,0.9807938267398213,False,context11.cloak.,True,1.0,0.5522987875904445,2.8,0.6166170713810204,0.3055788195272526
26,11611,23,context11,27,pall,low,0,6,pure,low,low,low,low,-3.5,low4,original,test,3000,1038.001,free_recall,context11.pall.,0.3125483880446284,0.26726493279737507,0.5861880537620999,1.0,0.9814224827363381,False,context11.pall.,True,1.0,0.5082086370826125,2.8,0.7404840239377541,0.24313885319862938
27,11612,23,context11,28,spool,low,0,5,pure,low,low,low,low,-3.5,low4,original,test,3000,1041.001,free_recall,context11.spool.,0.3071745611548777,0.2632808406385147,0.5893753274891882,1.0,0.9820073323289662,False,context11.spool.,True,1.0,0.5041357311058605,2.8,0.7508154202931769,0.23830431320847956
28,11613,23,context11,29,foal,low,1,16,pure,low,low,low,low,-3.5,low4,original,test,3000,1044.001,free_recall,context11.foal.,0.33435834449169266,0.28835851660248885,0.5693131867180089,1.0,0.9825529258675523,False,context11.foal.,True,1.0,0.5325985345368871,2.8,0.6824145057733039,0.26329280771319474
29,11614,23,context11,30,dent,low,1,3,pure,low,low,low,nan,-1.5,low2,original,test,3000,1047.001,free_recall,context11.dent.,0.3972121870168708,0.3557561341656603,0.5153950926674717,1.0,0.9830631965004183,False,context11.dent.,True,1.0,0.5274862996172262,2.8,0.6319771309646816,0.3257693652082603
30,11615,23,context11,31,spree,low,0,9,pure,low,low,low,low,-3.5,low4,original,test,3000,1050.001,free_recall,context11.spree.,0.3373544492460411,0.29572768089054813,0.5634178552875615,1.0,0.9835415621585333,False,context11.spree.,True,1.0,0.52432171001525,2.8,0.6886947358229274,0.26612660174549074
31,11616,23,context11,32,stunt,low,1,12,pure,low,low,low,low,-3.5,low4,original,test,3000,1053.001,free_recall,context11.stunt.,0.40821980035482097,0.3669129670332482,0.5064696263734014,1.0,0.9839910078682109,False,context11.stunt.,True,1.0,0.5797441873965126,2.8,0.5463218511009066,0.3373078435686512
16,11633,23,context12,17,germ,low,0,7,mixed,high,high,low,high,0.5,high1,original,test,3000,1104.001,free_recall,context12.germ.,0.4908587088192895,0.4311663725691163,0.455066901944707,1.0,0.9718623311678009,False,context12.germ.,True,1.0,0.5583010406827269,1.4219213060729021,0.5265872629963285,0.42816164285798386
17,11634,23,context12,18,west,high,1,4,mixed,low,low,low,high,-1.5,low2,original,test,3000,1107.001,free_recall,context12.west.,0.46301351230931165,0.40650478772634174,0.4747961698189267,1.0,0.9732953866663862,False,context12.west.,True,1.0,0.6436243925605802,2.2453340430765736,0.4341165593357233,0.3968502194164056
18,11635,23,context12,19,school,high,1,6,mixed,low,low,high,low,-0.5,low1,original,test,3000,1110.001,free_recall,context12.school.,0.4677601980380876,0.41183114616102795,0.47053508307117764,1.0,0.9745763465632968,False,context12.school.,True,1.0,0.6470986876966164,2.8,0.42595941225252876,0.4021468856792145
19,11636,23,context12,20,lard,low,1,16,mixed,high,high,low,high,0.5,high1,original,test,3000,1113.001,free_recall,context12.lard.,0.5669495784779166,0.5041736958516825,0.39666104331865404,1.0,0.9757288237785017,False,context12.lard.,True,1.0,0.6187582718337603,2.8,0.3709085260920947,0.5154710480657894
20,11637,23,context12,21,pew,low,0,12,mixed,high,high,low,high,0.5,high1,original,test,3000,1116.001,free_recall,context12.pew.,0.49557198372061567,0.4391385275639406,0.44868917794884755,1.0,0.9767717254286913,False,context12.pew.,True,1.0,0.562390607076708,2.8,0.5140045787838572,0.4335124976721433
21,11638,23,context12,22,wish,high,1,15,mixed,low,low,high,low,-0.5,low1,original,test,3000,1119.001,free_recall,context12.wish.,0.5156367897244923,0.4586209656715585,0.4331032274627532,1.0,0.9777203775658949,False,context12.wish.,True,1.0,0.6751725793962763,2.8,0.3577964432581828,0.4564164023963101
23,11640,23,context12,24,eight,high,0,9,mixed,high,high,low,high,0.5,high1,original,test,3000,1125.001,free_recall,context12.eight.,0.4517508130309286,0.40159988270164126,0.478720093838687,1.0,0.9793830105518334,False,context12.eight.,True,1.0,0.640953450550935,2.8,0.4408328066238989,0.3843601112299289
24,11641,23,context12,25,barb,low,0,5,mixed,high,high,low,low,0.5,high1,original,test,3000,1128.001,free_recall,context12.barb.,0.4292181976820849,0.3817074326742951,0.4946340538605639,1.0,0.9801160693873133,False,context12.barb.,True,1.0,0.5308718171560441,2.8,0.6058464332198745,0.3597407287160657
25,11642,23,context12,26,mall,low,1,2,mixed,high,high,nan,nan,0.5,high1,original,test,3000,1131.001,free_recall,context12.mall.,0.415097637227203,0.3695658832419759,0.5043472934064193,1.0,0.9807938267398213,False,context12.mall.,True,1.0,0.6026913654710268,2.8,0.5134829054889893,0.3445967188892817
26,11643,23,context12,27,gun,high,1,13,mixed,low,low,high,low,-0.5,low1,original,test,3000,1134.001,free_recall,context12.gun.,0.4540031706218801,0.40650478772634174,0.4747961698189267,1.0,0.9814224827363381,False,context12.gun.,True,1.0,0.6439028725704485,2.8,0.4335557292935355,0.3868488020575918
27,11644,23,context12,28,watt,low,1,3,mixed,low,low,high,nan,-0.5,low1,original,test,3000,1137.001,free_recall,context12.watt.,0.4104302143787296,0.3668964759626592,0.5064828192298727,1.0,0.9820073323289662,False,context12.watt.,True,1.0,0.5152181073339596,2.8,0.6421540063595351,0.33964386845413086
28,11645,23,context12,29,food,high,0,11,mixed,low,low,high,high,-0.5,low1,original,test,3000,1140.001,free_recall,context12.food.,0.43322067335543213,0.3888881438503569,0.48888948491971446,1.0,0.9825529258675523,False,context12.food.,True,1.0,0.6333328623030412,2.8,0.4596917149420978,0.36407492001190145
29,11646,23,context12,30,pest,low,0,14,mixed,high,high,low,high,0.5,high1,original,test,3000,1143.001,free_recall,context12.pest.,0.441162990797079,0.3970586782843897,0.4823530573724883,1.0,0.9830631965004183,False,context12.pest.,True,1.0,0.5476417520477252,2.8,0.5684102364700945,0.3727266670343197
30,11647,23,context12,31,cue,low,0,10,mixed,high,high,high,low,1.5,high2,original,test,3000,1146.001,free_recall,context12.cue.,0.42036176763205874,0.3784230586902384,0.4972615530478093,1.0,0.9835415621585333,False,context12.cue.,True,1.0,0.5699528260447041,2.8,0.5507437060057029,0.3502148686775171
31,11648,23,context12,32,front,high,0,8,mixed,low,low,high,low,-0.5,low1,original,test,3000,1149.001,free_recall,context12.front.,0.4100737765699728,0.3695658832419759,0.5043472934064193,1.0,0.9839910078682109,False,context12.front.,True,1.0,0.6217395283006117,2.8,0.4891828715715078,0.33926675567358716
16,11665,23,context13,17,bleach,low,0,4,mixed,low,low,high,low,-0.5,low1,original,test,3000,1200.001,free_recall,context13.bleach.,0.45373271470489634,0.39583855150624725,0.4833291587950022,1.0,0.9718623311678009,False,context13.bleach.,True,1.0,0.5537281212996754,1.4561022232327647,0.5605706980150076,0.3865497198417759
17,11666,23,context13,18,prong,low,0,12,mixed,high,high,low,low,0.5,high1,original,test,3000,1203.001,free_recall,context13.prong.,0.44949097152572254,0.38723790415660775,0.4902096766747138,1.0,0.9732953866663862,False,context13.prong.,True,1.0,0.5797323498679998,2.245531525217757,0.5209065329656918,0.3818679327804535
18,11667,23,context13,19,right,high,0,7,mixed,high,high,high,low,1.5,high2,original,test,3000,1206.001,free_recall,context13.right.,0.4742625520853466,0.4176511452772454,0.4658790837782038,1.0,0.9745763465632968,False,context13.right.,True,1.0,0.6505906871663473,2.8,0.4174972272323606,0.40943172171075387
19,11668,23,context13,20,past,high,0,15,mixed,high,high,high,low,1.5,high2,original,test,3000,1209.001,free_recall,context13.past.,0.5470847579366842,0.4856779537580188,0.41145763699358495,1.0,0.9757288237785017,False,context13.past.,True,1.0,0.6914063383078732,2.8,0.31660528528151943,0.49257820965308374
20,11669,23,context13,21,black,high,0,6,mixed,high,high,low,low,0.5,high1,original,test,3000,1212.001,free_recall,context13.black.,0.4548576502783798,0.40159988270164126,0.478720093838687,1.0,0.9767717254286913,False,context13.black.,True,1.0,0.6409599235329078,2.8,0.44089845997657784,0.3877941645808473
21,11670,23,context13,22,sow,low,1,16,mixed,high,high,high,high,2.5,high3,original,test,3000,1215.001,free_recall,context13.sow.,0.5288789259652588,0.47088443897504234,0.4232924488199661,1.0,0.9777203775658949,False,context13.sow.,True,1.0,0.5951941220370799,2.8,0.4394047563894992,0.4716168522383667
22,11671,23,context13,23,son,high,1,14,mixed,high,high,low,high,0.5,high1,original,test,3000,1218.001,free_recall,context13.son.,0.4935761068684653,0.4391385275639406,0.44868917794884755,1.0,0.9785873405905352,False,context13.son.,True,1.0,0.6634831165383643,2.8,0.38631430698536623,0.4312450851930933
23,11672,23,context13,24,news,high,0,5,mixed,low,low,low,high,-1.5,low2,original,test,3000,1221.001,free_recall,context13.news.,0.43415002246850476,0.38518817679317824,0.4918494585654575,1.0,0.9793830105518334,False,context13.news.,True,1.0,0.6311128974187282,2.8,0.4653523004584793,0.3650838072795563
24,11673,23,context13,25,death,high,1,11,mixed,low,low,low,low,-2.5,low3,original,test,3000,1224.001,free_recall,context13.death.,0.45618095944108067,0.40650478772634174,0.4747961698189267,1.0,0.9801160693873133,False,context13.death.,True,1.0,0.643902872589703,2.8,0.4335878870623667,0.3892595331553317
26,11675,23,context13,27,chute,low,0,8,mixed,high,high,high,high,2.5,high3,original,test,3000,1230.001,free_recall,context13.chute.,0.43117044435216023,0.38518817679317824,0.4918494585654575,1.0,0.9814224827363381,False,context13.chute.,True,1.0,0.5454107203190504,2.8,0.5810404598954082,0.3618525600768745
27,11676,23,context13,28,vet,low,0,10,mixed,low,low,low,high,-1.5,low2,original,test,3000,1233.001,free_recall,context13.vet.,0.4134412412829362,0.36808508706644816,0.5055319303468415,1.0,0.9820073323289662,False,context13.vet.,True,1.0,0.564900780300827,2.8,0.5662325828740884,0.3428359238798603
28,11677,23,context13,29,eye,high,1,13,mixed,low,low,high,low,-0.5,low1,original,test,3000,1236.001,free_recall,context13.eye.,0.44215892815049956,0.3970586782843897,0.4823530573724883,1.0,0.9825529258675523,False,context13.eye.,True,1.0,0.6382335213442296,2.8,0.44747653634503365,0.3738162130332039
29,11678,23,context13,30,voice,high,1,2,mixed,low,low,nan,nan,-0.5,low1,original,test,3000,1239.001,free_recall,context13.voice.,0.40101027829852953,0.3595792153259273,0.5123366277392581,1.0,0.9830631965004183,False,context13.voice.,True,1.0,0.6157243224544148,2.8,0.5048475786087946,0.3297325053293101
30,11679,23,context13,31,gist,low,0,3,mixed,high,high,low,nan,0.5,high1,original,test,3000,1242.001,free_recall,context13.gist.,0.4001764148670786,0.3595792153259273,0.5123366277392581,1.0,0.9835415621585333,False,context13.gist.,True,1.0,0.5010053692226719,2.8,0.6710150103880538,0.32886074653034003
31,11680,23,context13,32,feast,low,0,9,mixed,low,low,high,high,-0.5,low1,original,test,3000,1245.001,free_recall,context13.feast.,0.4131063184225564,0.3723679893862959,0.5021056084909633,1.0,0.9839910078682109,False,context13.feast.,True,1.0,0.5592520577578275,2.8,0.5708580193870556,0.34248030459538287
16,11697,23,context14,17,pore,low,0,12,mixed,high,high,high,high,2.5,high3,original,test,3000,1296.001,free_recall,context14.pore.,0.5503010231912555,0.4856779537580188,0.41145763699358495,1.0,0.9718623311678009,False,context14.pore.,True,1.0,0.593265135730338,1.5311309384291052,0.4250518179040623,0.4962850570204536
17,11698,23,context14,18,test,high,0,9,mixed,low,low,high,high,-0.5,low1,original,test,3000,1299.001,free_recall,context14.test.,0.4988287651360058,0.4391385275639406,0.44868917794884755,1.0,0.9732953866663862,False,context14.test.,True,1.0,0.6634580936407096,2.4560791205250427,0.38650474188848233,0.4372170285374107
18,11699,23,context14,19,stage,high,0,11,mixed,high,high,high,low,1.5,high2,original,test,3000,1302.001,free_recall,context14.stage.,0.5076601379720274,0.4481885790346025,0.441449136772318,1.0,0.9745763465632968,False,context14.stage.,True,1.0,0.6677550616472603,2.8,0.3745157657256511,0.4472893786527139
19,11700,23,context14,20,plaice,low,1,5,mixed,low,low,low,high,-1.5,low2,original,test,3000,1305.001,free_recall,context14.plaice.,0.3592222758504533,0.30490935855858936,0.5560725131531286,1.0,0.9757288237785017,False,context14.plaice.,True,1.0,0.5217576700902753,2.8,0.6846310002714513,0.28726641934984554
20,11701,23,context14,21,crank,low,0,15,mixed,high,high,high,low,1.5,high2,original,test,3000,1308.001,free_recall,context14.crank.,0.5300364171860694,0.47088443897504234,0.4232924488199661,1.0,0.9767717254286913,False,context14.crank.,True,1.0,0.6204292376476314,2.8,0.4080374009272849,0.4729478101390807
21,11702,23,context14,22,age,high,0,14,mixed,high,high,low,high,0.5,high1,original,test,3000,1311.001,free_recall,context14.age.,0.5044754850886402,0.4481885790346025,0.441449136772318,1.0,0.9777203775658949,False,context14.age.,True,1.0,0.6688730415099284,2.8,0.3732156511534842,0.4436529511793691
22,11703,23,context14,23,fear,high,0,7,mixed,high,high,low,low,0.5,high1,original,test,3000,1314.001,free_recall,context14.fear.,0.4480416615823699,0.3970586782843897,0.4823530573724883,1.0,0.9785873405905352,False,context14.fear.,True,1.0,0.6381146482131629,2.8,0.44771622703338687,0.38027218324208417
23,11704,23,context14,24,ram,low,0,16,mixed,low,low,high,high,-0.5,low1,original,test,3000,1317.001,free_recall,context14.ram.,0.5023101596340673,0.4481885790346025,0.441449136772318,1.0,0.9793830105518334,False,context14.ram.,True,1.0,0.6108942690470196,2.8,0.4409689746161438,0.441183140750862
24,11705,23,context14,25,peace,high,1,6,mixed,low,low,low,low,-2.5,low3,original,test,3000,1320.001,free_recall,context14.peace.,0.43324701854806236,0.38518817679317824,0.4918494585654575,1.0,0.9801160693873133,False,context14.peace.,True,1.0,0.6309963195616554,2.8,0.46547437284674176,0.36410350702062844
25,11706,23,context14,26,man,high,1,13,mixed,low,low,high,high,-0.5,low1,original,test,3000,1323.001,free_recall,context14.man.,0.4610305084947325,0.41183114616102795,0.47053508307117764,1.0,0.9807938267398213,False,context14.man.,True,1.0,0.6470986876966167,2.8,0.4257818218123558,0.39464301475154406
26,11707,23,context14,27,law,high,1,2,mixed,low,low,nan,nan,-0.5,low1,original,test,3000,1326.001,free_recall,context14.law.,0.41158185514293955,0.3668964759626592,0.5064828192298727,1.0,0.9814224827363381,False,context14.law.,True,1.0,0.6201367603882593,2.8,0.49339120987421364,0.3408634054997661
28,11709,23,context14,29,thud,low,1,4,mixed,low,low,high,low,-0.5,low1,original,test,3000,1332.001,free_recall,context14.thud.,0.40972992667428854,0.3668964759626592,0.5064828192298727,1.0,0.9825529258675523,False,context14.thud.,True,1.0,0.5158457412188662,2.8,0.6411442869433752,0.33890311346239177
29,11710,23,context14,30,white,high,0,10,mixed,high,high,low,high,0.5,high1,original,test,3000,1335.001,free_recall,context14.white.,0.42480377727343244,0.3817074326742951,0.4946340538605639,1.0,0.9830631965004183,False,context14.white.,True,1.0,0.6290244551761945,2.8,0.47054622544182595,0.3549813037769527
30,11711,23,context14,31,hush,low,0,8,mixed,high,high,high,low,1.5,high2,original,test,3000,1338.001,free_recall,context14.hush.,0.4139569939758791,0.3723679893862959,0.5021056084909633,1.0,0.9835415621585333,False,context14.hush.,True,1.0,0.564774984797142,2.8,0.5629331553552103,0.34338381963855247
